0	[38]	logistic	1.0	0.428260869565	0.426086956522	0.458198220944	-0.567978619993	
69	[44]	svm	1.0	0.628260869565	0.0	-0.165657574654	-1.00598111019	
2376	[6, 9, 11, 19, 27, 34, 38]	ridge	1.0	0.73152173913	0.195652173913	-0.525394492004	[[ 0.65435853]   [ 0.5818331 ]   [ 0.74815245]   [ 0.1103919 ]   [-0.03444964]   [-0.20635008]   [-0.09100957]]	
4683	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	logistic	1.0	0.597826086957	0.38152173913	1.1985121843	[[ -1.15394390e-01]   [  6.77044908e+00]   [  1.76349503e-01]   [  5.09546577e+00]   [  2.39780561e+00]   [ -3.30992869e+00]   [  1.70281685e-01]   [ -3.04839352e+00]   [ -1.44257999e+00]   [ -1.08014929e+00]   [ -2.20134746e-01]   [  1.56047439e+00]   [  2.06987663e-03]]	
3148	[8, 21, 26, 30, 33, 35, 37, 50, 55]	svm	1.0	0.808695652174	0.257608695652	-0.385867059974	[[ 0.57115876]   [ 0.25647104]   [-0.70839754]   [-0.56163393]   [-0.3534044 ]   [-0.53150335]   [-0.3164691 ]   [-0.11922138]   [ 0.03338602]]	
1609	[4, 25, 32, 35, 56]	svm	1.0	0.754347826087	0.191304347826	-0.259802496182	[[ 1.04485328]   [-0.8686115 ]   [-0.65990236]   [-0.81899449]   [ 0.0063343 ]]	
70	[38]	logistic	1.0	0.386956521739	0.382608695652	0.412661762688	-0.706907702155	
838	[31, 42, 55]	svm	1.0	0.654347826087	0.0804347826087	-0.266747258471	[[-2.06606474]   [-1.13796604]   [ 0.0384073 ]]	
3913	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	logistic	1.0	0.585869565217	0.358695652174	0.42977266553	[[-0.06870535]   [ 2.39526439]   [ 0.32787074]   [ 2.85169541]   [-1.64124224]   [-6.79639614]   [-1.16129976]   [-0.47387421]   [-2.11143327]   [-0.61144436]   [ 0.82851534]]	
2377	[6, 9, 11, 19, 27, 34, 38]	svm	1.0	0.738043478261	0.210869565217	-0.470297368498	[[ 0.85910334]   [ 0.67932331]   [ 0.77112305]   [ 0.11434932]   [-2.24466152]   [ 0.47688793]   [-0.17403763]]	
4684	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	ridge	1.0	0.836956521739	0.239130434783	-0.401646840942	[[ -2.92378931e-02]   [  7.58563952e-01]   [  1.37575020e-01]   [  6.54030200e-01]   [  3.10833325e-01]   [ -1.05530902e-01]   [ -1.31965426e-01]   [ -1.44958233e-01]   [  1.65510013e-01]   [ -6.65320588e-02]   [ -5.16408003e-02]   [  9.22861373e-02]   [  2.60139546e-04]]	
3149	[8, 21, 26, 30, 33, 35, 37, 50, 55]	svm	1.0	0.815217391304	0.257608695652	-0.707599617248	[[ 0.48754785]   [ 0.20924835]   [-0.8713537 ]   [-0.25058455]   [-0.37635829]   [-0.88494888]   [-0.3142485 ]   [-0.12152012]   [ 0.15488366]]	
71	[38]	ridge	1.0	0.579347826087	0.0	-0.223205648691	-0.140577519512	
1610	[6, 13, 29, 33, 48]	logistic	1.0	0.551086956522	0.394565217391	0.498764549459	[[ 2.60174725]   [ 0.77259944]   [-9.38797823]   [-1.94528589]   [-4.80852447]]	
839	[31, 42, 55]	svm	1.0	0.710869565217	0.173913043478	-0.611716554817	[[-2.19659717]   [-1.45574022]   [ 0.15205389]]	
3914	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	ridge	1.0	0.703260869565	0.110869565217	-0.207931921232	[[-0.0290245 ]   [ 0.63633271]   [ 0.13863033]   [ 0.55009746]   [-0.16521574]   [-0.29488693]   [-0.32406622]   [-0.1141534 ]   [-0.14794605]   [-0.17684742]   [ 0.11041734]]	
2378	[6, 9, 11, 19, 27, 34, 38]	svm	1.0	0.758695652174	0.227173913043	-0.462914816181	[[ 0.78113002]   [ 0.65046074]   [ 0.71625391]   [ 0.1121461 ]   [-2.17770855]   [ 0.50065902]   [-0.1170304 ]]	
4685	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	ridge	1.0	0.792391304348	0.216304347826	-0.436093510366	[[ -2.47060262e-02]   [  7.20633184e-01]   [  8.78551708e-02]   [  6.75006188e-01]   [  3.44487098e-01]   [ -1.10385805e-01]   [ -5.52499273e-02]   [ -1.47600200e-01]   [  7.24378794e-02]   [ -7.63743262e-02]   [ -5.12463086e-02]   [  9.73690419e-02]   [  3.60466735e-04]]	
3150	[1, 3, 8, 15, 19, 31, 43, 48, 49]	logistic	1.0	0.471739130435	0.390217391304	1.17040297637	[[ 0.57207828]   [ 0.58372083]   [ 1.89044144]   [ 3.23145583]   [ 0.267386  ]   [-5.17483941]   [-3.38029719]   [-5.10181076]   [-0.53162427]]	
1611	[6, 13, 29, 33, 48]	ridge	1.0	0.673913043478	0.1	-0.280380519344	[[ 0.89091336]   [ 0.33580309]   [-0.18662678]   [-0.1802618 ]   [-0.2307302 ]]	
72	[38]	ridge	1.0	0.608695652174	0.0	-0.208895694194	-0.144026951944	
840	[1, 33, 45]	logistic	1.0	0.529347826087	0.329347826087	0.259916436021	[[ 0.82568431]   [-1.86034916]   [-0.81373831]]	
3915	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	ridge	1.0	0.685869565217	0.111956521739	-0.216324962011	[[-0.02575423]   [ 0.66009965]   [ 0.15898915]   [ 0.5809921 ]   [-0.17092769]   [-0.29133754]   [-0.33140496]   [-0.1005509 ]   [-0.13922598]   [-0.1912331 ]   [ 0.12922188]]	
4686	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	ridge	1.0	0.803260869565	0.205434782609	-0.425883242815	[[ -2.69188904e-02]   [  6.91305458e-01]   [  1.21168390e-01]   [  6.87553815e-01]   [  3.79307151e-01]   [ -1.04863447e-01]   [ -5.38252598e-02]   [ -2.03588675e-01]   [  9.61918979e-02]   [ -8.19662110e-02]   [ -5.48052298e-02]   [  9.96429618e-02]   [  3.12573316e-04]]	
2379	[6, 9, 11, 19, 27, 34, 38]	svm	1.0	0.744565217391	0.211956521739	-0.461291276525	[[ 0.59015479]   [ 0.68236778]   [ 0.83785072]   [ 0.12577624]   [-2.19519303]   [ 0.70544673]   [-0.15330128]]	
3151	[1, 3, 8, 15, 19, 31, 43, 48, 49]	ridge	1.0	0.707608695652	0.169565217391	-0.540684069654	[[ 0.24992819]   [ 0.25221694]   [ 0.50006324]   [ 0.58512517]   [ 0.11964589]   [-0.18502901]   [-0.53216924]   [-0.27946433]   [-0.13869769]]	
1612	[6, 13, 29, 33, 48]	ridge	1.0	0.684782608696	0.1	-0.276013358117	[[ 0.8788069 ]   [ 0.29889361]   [-0.18883397]   [-0.17590893]   [-0.24010027]]	
73	[38]	ridge	1.0	0.602173913043	0.0	-0.211869888638	-0.130489591902	
841	[1, 33, 45]	ridge	1.0	0.61847826087	0.0445652173913	-0.186488108778	[[ 0.3268854 ]   [-0.25635754]   [-0.1368906 ]]	
3916	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	ridge	1.0	0.680434782609	0.101086956522	-0.229203202282	[[-0.02740966]   [ 0.75862082]   [ 0.12461634]   [ 0.57458133]   [-0.16533419]   [-0.27923469]   [-0.29622238]   [-0.11761236]   [-0.14726184]   [-0.19747174]   [ 0.10819509]]	
2380	[8, 18, 20, 21, 28, 42, 57]	logistic	1.0	0.488043478261	0.394565217391	1.38240383237	[[  9.88761816e-01]   [  8.20502232e-01]   [  3.17124115e+00]   [  6.27634665e-01]   [ -1.83618890e+00]   [ -4.47636284e+00]   [  1.05884886e-03]]	
4687	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	svm	1.0	0.85	0.280434782609	-0.470297326429	[[ -2.68397909e-02]   [  1.41243485e+00]   [  1.24026014e-01]   [  1.39567096e+00]   [  5.61344309e-01]   [ -8.01880912e-01]   [  7.21402840e-02]   [ -6.90086082e-01]   [ -2.54407391e-01]   [ -4.71619825e-01]   [ -6.95436874e-02]   [  5.34643589e-01]   [  6.04105930e-04]]	
3152	[1, 3, 8, 15, 19, 31, 43, 48, 49]	ridge	1.0	0.709782608696	0.183695652174	-0.522735187309	[[ 0.31791727]   [ 0.25344698]   [ 0.46841808]   [ 0.58604426]   [ 0.11331802]   [-0.18264379]   [-0.54835888]   [-0.35560458]   [-0.1449637 ]]	
74	[38]	svm	1.0	0.598913043478	0.0	-0.214318819045	-0.137609068489	
1613	[6, 13, 29, 33, 48]	ridge	1.0	0.679347826087	0.111956521739	-0.272749654514	[[ 0.74189541]   [ 0.32119607]   [-0.19775977]   [-0.17875644]   [-0.30522719]]	
842	[1, 33, 45]	ridge	1.0	0.604347826087	0.0282608695652	-0.191975558401	[[ 0.35899416]   [-0.19476726]   [-0.13685581]]	
3917	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	svm	1.0	0.719565217391	0.122826086957	-0.16779728344	[[-0.02927579]   [ 0.6606005 ]   [ 0.15173199]   [ 1.24566543]   [-0.58137805]   [-1.38876417]   [-0.42069325]   [-0.11979492]   [-0.57994058]   [-0.19953363]   [ 0.21943489]]	
2381	[8, 18, 20, 21, 28, 42, 57]	ridge	1.0	0.742391304348	0.197826086957	-0.58297976699	[[ 0.29040902]   [ 0.25416889]   [ 0.20803298]   [ 0.24833656]   [-0.18434539]   [-0.10793402]   [ 0.00038288]]	
3153	[1, 3, 8, 15, 19, 31, 43, 48, 49]	ridge	1.0	0.71847826087	0.184782608696	-0.5437038582	[[ 0.25593681]   [ 0.26107282]   [ 0.44693513]   [ 0.57624361]   [ 0.12353082]   [-0.18043757]   [-0.52533496]   [-0.20453943]   [-0.14565921]]	
4688	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	svm	1.0	0.832608695652	0.255434782609	-0.459923053237	[[ -2.65907428e-02]   [  1.36925652e+00]   [  9.06076497e-02]   [  1.45605122e+00]   [  4.14649525e-01]   [ -6.57642546e-01]   [ -5.52154506e-03]   [ -6.91402196e-01]   [ -2.60144524e-01]   [ -3.27378691e-01]   [ -5.14672625e-02]   [  5.72932335e-01]   [  6.04272995e-04]]	
75	[38]	svm	1.0	0.628260869565	0.0	-0.19808678758	-0.23519610305	
843	[1, 33, 45]	ridge	1.0	0.6	0.0304347826087	-0.195867626326	[[ 0.34310218]   [-0.19759153]   [-0.13418752]]	
1614	[6, 13, 29, 33, 48]	svm	1.0	0.7	0.129347826087	-0.210573274887	[[ 0.82162922]   [ 0.32180265]   [-2.32247718]   [-0.5952807 ]   [-1.29686137]]	
3918	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	svm	1.0	0.729347826087	0.122826086957	-0.176795667468	[[-0.03404008]   [ 0.64292145]   [ 0.09433455]   [ 1.13357788]   [-0.64765997]   [-1.0370869 ]   [-0.33378362]   [-0.11277993]   [-0.53269759]   [-0.20819394]   [ 0.29731695]]	
2382	[8, 18, 20, 21, 28, 42, 57]	ridge	1.0	0.753260869565	0.189130434783	-0.559182879522	[[ 0.30052213]   [ 0.26063488]   [ 0.20008401]   [ 0.24748458]   [-0.20092347]   [-0.10342861]   [ 0.00030792]]	
3154	[1, 3, 8, 15, 19, 31, 43, 48, 49]	svm	1.0	0.691304347826	0.188043478261	-0.547711858351	[[ 0.21876961]   [ 0.26815891]   [ 0.61771274]   [ 1.00919496]   [ 0.130723  ]   [-1.71654565]   [-0.94191262]   [-1.0452513 ]   [-0.11583011]]	
4689	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	svm	1.0	0.83152173913	0.264130434783	-0.464802747369	[[ -2.89285368e-02]   [  1.39811429e+00]   [  8.69565557e-02]   [  1.44415641e+00]   [  3.82279643e-01]   [ -6.58646378e-01]   [ -1.97520327e-01]   [ -6.86463032e-01]   [ -2.56145116e-01]   [ -2.48243739e-01]   [ -5.56440009e-02]   [  5.62911756e-01]   [  6.64801358e-04]]	
76	[38]	svm	1.0	0.59347826087	0.0	-0.217019281316	-0.130583130143	
844	[1, 33, 45]	svm	1.0	0.654347826087	0.0608695652174	-0.12555657641	[[ 0.31108709]   [-0.67047071]   [-0.31677979]]	
1615	[6, 13, 29, 33, 48]	svm	1.0	0.680434782609	0.134782608696	-0.205850440324	[[ 0.70028896]   [ 0.40519424]   [-2.0983271 ]   [-0.60148572]   [-1.3826503 ]]	
3919	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	svm	1.0	0.73152173913	0.125	-0.168311395365	[[-0.02926414]   [ 0.63278289]   [ 0.18197535]   [ 1.04917334]   [-0.58752942]   [-1.07100518]   [-0.39655232]   [-0.11256278]   [-0.57594651]   [-0.20485209]   [ 0.22147625]]	
2383	[8, 18, 20, 21, 28, 42, 57]	ridge	1.0	0.769565217391	0.217391304348	-0.567601356793	[[  4.13911476e-01]   [  2.70296170e-01]   [  1.95003873e-01]   [  2.45208176e-01]   [ -1.92956601e-01]   [ -1.12765785e-01]   [  3.09259139e-04]]	
3155	[1, 3, 8, 15, 19, 31, 43, 48, 49]	svm	1.0	0.747826086957	0.21847826087	-0.502566998533	[[ 0.1920688 ]   [ 0.27475085]   [ 0.58832989]   [ 0.79016905]   [ 0.11901058]   [-1.74647775]   [-0.92098861]   [-1.12453131]   [-0.13203042]]	
4690	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	logistic	1.0	0.732608695652	0.428260869565	0.679952585879	[[  0.45708775]   [  0.66684818]   [  2.2064291 ]   [  3.03816421]   [  2.0012903 ]   [ -2.55121621]   [ -5.93532926]   [-23.07603878]   [ -1.74639736]   [ -2.57070678]   [ -3.46518868]   [ -0.687871  ]   [  3.4856098 ]]	
77	[46]	logistic	1.0	0.482608695652	0.379347826087	0.287390542017	-2.48265587299	
845	[1, 33, 45]	svm	1.0	0.638043478261	0.0554347826087	-0.145859712886	[[ 0.32412346]   [-0.67867981]   [-0.26498555]]	
1616	[6, 13, 29, 33, 48]	svm	1.0	0.719565217391	0.133695652174	-0.207079596832	[[ 0.79839426]   [ 0.34288563]   [-2.19298513]   [-0.54287339]   [-1.2572486 ]]	
3920	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	logistic	1.0	0.503260869565	0.402173913043	1.87836727261	[[ 0.39362198]   [ 0.5216306 ]   [ 0.48539898]   [ 0.17772447]   [-6.94252877]   [-2.97858434]   [-0.35338168]   [-0.66792419]   [-3.53134429]   [ 9.20472592]   [ 0.01691105]]	
2384	[8, 18, 20, 21, 28, 42, 57]	svm	1.0	0.760869565217	0.235869565217	-0.600900640871	[[  3.83406096e-01]   [  3.07058769e-01]   [  7.82470474e-01]   [  2.51539753e-01]   [ -2.43973035e-01]   [ -1.09082937e+00]   [  4.27578349e-04]]	
4691	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	ridge	1.0	0.751086956522	0.215217391304	-0.323949335047	[[ 0.22752032]   [ 0.26907671]   [ 0.37568093]   [ 0.62334593]   [ 0.23322623]   [-0.11347624]   [-0.04330327]   [-0.16370485]   [-0.38536797]   [-0.48906071]   [-0.24511279]   [-0.13936156]   [ 0.13602029]]	
3156	[1, 3, 8, 15, 19, 31, 43, 48, 49]	svm	1.0	0.697826086957	0.18152173913	-0.536322734208	[[ 0.22443978]   [ 0.26710235]   [ 0.64525881]   [ 0.83090136]   [ 0.12470745]   [-1.29877408]   [-1.0552458 ]   [-1.16482646]   [-0.17363382]]	
846	[1, 33, 45]	svm	1.0	0.622826086957	0.0532608695652	-0.149186169612	[[ 0.37475622]   [-0.59279849]   [-0.2695236 ]]	
78	[46]	ridge	1.0	0.630434782609	0.0	-0.170735587898	-0.158944815289	
3921	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	ridge	1.0	0.790217391304	0.241304347826	-0.578638796964	[[  1.92344768e-01]   [  2.39366858e-01]   [  2.44693234e-01]   [  8.82457952e-02]   [ -1.62101630e-01]   [  4.84211001e-02]   [ -1.09461985e-01]   [ -6.44627312e-02]   [ -1.15218820e-01]   [  9.22338162e-01]   [  5.11686773e-04]]	
1617	[1, 19, 33, 35, 40]	logistic	1.0	0.505434782609	0.384782608696	0.751520226896	[[ 0.53053872]   [ 0.25873034]   [-1.46662007]   [-4.11400073]   [ 0.67993064]]	
2385	[8, 18, 20, 21, 28, 42, 57]	svm	1.0	0.788043478261	0.240217391304	-0.586122262994	[[  4.13551598e-01]   [  2.87743369e-01]   [  7.26089728e-01]   [  2.61444745e-01]   [ -3.38642124e-01]   [ -1.02533798e+00]   [  4.00013232e-04]]	
4692	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	ridge	1.0	0.767391304348	0.20652173913	-0.315710882469	[[ 0.22768856]   [ 0.24389311]   [ 0.41970469]   [ 0.58674263]   [ 0.26273301]   [-0.11702586]   [-0.04313663]   [-0.19086502]   [-0.38036855]   [-0.38560873]   [-0.35284713]   [-0.15553129]   [ 0.15850044]]	
3157	[1, 13, 15, 17, 25, 36, 43, 56, 57]	logistic	1.0	0.595652173913	0.423913043478	1.08139833583	[[  1.61594036e-01]   [  3.40854349e-01]   [  3.40541065e+00]   [  2.24233346e+00]   [ -3.32668041e+00]   [  1.50551102e-01]   [ -2.78131840e+00]   [  1.95741805e-02]   [  5.66459128e-04]]	
847	[23, 42, 47]	logistic	1.0	0.454347826087	0.383695652174	0.646762388018	[[ 6.51122021]   [-4.07713377]   [-2.29317928]]	
79	[46]	ridge	1.0	0.622826086957	0.0	-0.170513017049	-0.178266155514	
3922	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	ridge	1.0	0.798913043478	0.235869565217	-0.583028712987	[[  1.83439958e-01]   [  2.23018267e-01]   [  2.40452774e-01]   [  8.69214116e-02]   [ -3.08110994e-01]   [  1.13094577e-01]   [ -6.68469594e-02]   [ -1.08087798e-01]   [ -1.10570187e-01]   [  1.13558670e+00]   [  4.83600468e-04]]	
1618	[1, 19, 33, 35, 40]	ridge	1.0	0.636956521739	0.126086956522	-0.42958139529	[[ 0.36677905]   [ 0.13059418]   [-0.19984958]   [-0.22243509]   [ 0.03376921]]	
2386	[8, 18, 20, 21, 28, 42, 57]	svm	1.0	0.764130434783	0.215217391304	-0.597036307101	[[  4.36576053e-01]   [  2.99318322e-01]   [  7.11384205e-01]   [  2.54051250e-01]   [ -2.49253045e-01]   [ -1.08646201e+00]   [  4.41572172e-04]]	
4693	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	ridge	1.0	0.775	0.2	-0.315390137231	[[ 0.29585548]   [ 0.24099925]   [ 0.39480288]   [ 0.62954831]   [ 0.22499469]   [-0.11555735]   [-0.04347959]   [-0.19998383]   [-0.38834685]   [-0.40551952]   [-0.20277274]   [-0.12371121]   [ 0.1515491 ]]	
3158	[1, 13, 15, 17, 25, 36, 43, 56, 57]	ridge	1.0	0.740217391304	0.175	-0.358775045724	[[  1.77741071e-01]   [  2.21643742e-01]   [  5.11828291e-01]   [  4.86418888e-01]   [ -1.10998485e-01]   [ -8.03699650e-02]   [ -4.18671138e-01]   [  2.39758530e-04]   [  3.29566189e-04]]	
848	[23, 42, 47]	ridge	1.0	0.690217391304	0.095652173913	-0.28460457631	[[ 0.90630058]   [-0.15671323]   [-0.43288174]]	
80	[46]	ridge	1.0	0.653260869565	0.0	-0.159406868825	-0.154470251787	
1619	[1, 19, 33, 35, 40]	ridge	1.0	0.671739130435	0.134782608696	-0.396833392838	[[ 0.24817647]   [ 0.12580434]   [-0.2059061 ]   [-0.24156606]   [ 0.03233717]]	
3923	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	ridge	1.0	0.796739130435	0.240217391304	-0.56777203264	[[  1.99741929e-01]   [  2.41674396e-01]   [  2.33594029e-01]   [  9.58702809e-02]   [ -1.51643328e-01]   [  3.35813864e-02]   [ -1.22202581e-01]   [ -4.70328971e-02]   [ -1.15628984e-01]   [  8.37865414e-01]   [  5.26403581e-04]]	
2387	[16, 22, 24, 29, 41, 49, 54]	logistic	1.0	0.505434782609	0.403260869565	0.795150970379	[[  1.47337944]   [  0.6169157 ]   [  3.66593189]   [ -8.60169992]   [-22.64553415]   [ -1.77207463]   [  0.20032532]]	
4694	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	svm	1.0	0.854347826087	0.279347826087	-0.241500385055	[[ 0.18958359]   [ 0.30698763]   [ 0.55272918]   [ 1.17401667]   [ 0.50112272]   [-0.7714343 ]   [-1.53163455]   [-2.01255838]   [-0.5744328 ]   [-0.61081856]   [-1.03629593]   [-0.25947213]   [ 1.03973262]]	
849	[23, 42, 47]	ridge	1.0	0.702173913043	0.104347826087	-0.284847270618	[[ 0.91848109]   [-0.14413018]   [-0.45706924]]	
3159	[1, 13, 15, 17, 25, 36, 43, 56, 57]	ridge	1.0	0.744565217391	0.158695652174	-0.344269502093	[[  2.44288223e-01]   [  2.31893365e-01]   [  5.11471777e-01]   [  4.91499107e-01]   [ -1.16107443e-01]   [ -6.81816146e-02]   [ -3.97800310e-01]   [  3.66411327e-04]   [  2.31579247e-04]]	
81	[46]	svm	1.0	0.604347826087	0.0	-0.154153220812	-0.600665480746	
1620	[1, 19, 33, 35, 40]	ridge	1.0	0.638043478261	0.141304347826	-0.416651764845	[[ 0.22807344]   [ 0.13816024]   [-0.15249428]   [-0.42928552]   [ 0.21077694]]	
2388	[16, 22, 24, 29, 41, 49, 54]	ridge	1.0	0.715217391304	0.129347826087	-0.303512357411	[[ 0.32810743]   [ 0.11750426]   [ 0.38376546]   [-0.19416772]   [-0.20875205]   [-0.39578334]   [ 0.08802729]]	
3924	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	svm	1.0	0.840217391304	0.26847826087	-0.683651069891	[[ 0.16928979]   [ 0.2618676 ]   [ 0.19947433]   [ 0.09320704]   [-1.961315  ]   [-0.71714326]   [-0.04685654]   [-0.10356297]   [-0.80289566]   [ 2.67228533]   [ 0.00402076]]	
4695	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	svm	1.0	0.81847826087	0.26847826087	-0.272916372125	[[ 0.17392233]   [ 0.27307765]   [ 0.61098925]   [ 0.80089733]   [ 0.63478087]   [-0.80281066]   [-1.42050614]   [-1.84188265]   [-0.51224005]   [-0.52653622]   [-1.16846274]   [-0.25634531]   [ 1.31803092]]	
850	[23, 42, 47]	ridge	1.0	0.703260869565	0.102173913043	-0.282230068806	[[ 0.927985  ]   [-0.14886341]   [-0.48315402]]	
3160	[1, 13, 15, 17, 25, 36, 43, 56, 57]	ridge	1.0	0.732608695652	0.179347826087	-0.359091508226	[[  2.07689463e-01]   [  2.46727495e-01]   [  5.26344360e-01]   [  5.23788943e-01]   [ -1.22403864e-01]   [ -3.97256202e-02]   [ -4.21858805e-01]   [  3.53032620e-04]   [  2.37891666e-04]]	
82	[46]	svm	1.0	0.621739130435	0.0	-0.14720656571	-0.625821337445	
1621	[1, 19, 33, 35, 40]	svm	1.0	0.667391304348	0.158695652174	-0.375346688593	[[ 0.28655423]   [ 0.12840322]   [-0.42294245]   [-1.22884335]   [ 0.35019431]]	
2389	[16, 22, 24, 29, 41, 49, 54]	ridge	1.0	0.7	0.128260869565	-0.293397041957	[[ 0.25021243]   [ 0.12371831]   [ 0.41211738]   [-0.19026354]   [-0.20263678]   [-0.4197428 ]   [ 0.07897178]]	
3925	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	svm	1.0	0.840217391304	0.273913043478	-0.687338715138	[[ 0.16206341]   [ 0.24815347]   [ 0.20507074]   [ 0.08533731]   [-1.45025772]   [-0.72128425]   [-0.08575439]   [-0.0778206 ]   [-0.86699163]   [ 2.43134334]   [ 0.00400818]]	
4696	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	svm	1.0	0.821739130435	0.269565217391	-0.269913101363	[[ 0.18279653]   [ 0.29455511]   [ 0.69419875]   [ 1.11571737]   [ 0.55165715]   [-0.75046055]   [-1.45954442]   [-1.84873194]   [-0.45967351]   [-0.58329816]   [-0.93952305]   [-0.26581016]   [ 1.2614699 ]]	
851	[23, 42, 47]	svm	1.0	0.733695652174	0.121739130435	-0.298298798003	[[ 2.1584491 ]   [-0.93840099]   [-0.68771716]]	
83	[46]	svm	1.0	0.584782608696	0.0	-0.165411210583	-0.579449680535	
3161	[1, 13, 15, 17, 25, 36, 43, 56, 57]	svm	1.0	0.786956521739	0.227173913043	-0.409488689512	[[  1.14790959e-01]   [  2.31023047e-01]   [  1.03819805e+00]   [  8.71482444e-01]   [ -8.79305574e-01]   [  1.00285518e-01]   [ -6.07708851e-01]   [  4.05657440e-03]   [  2.99205890e-04]]	
1622	[1, 19, 33, 35, 40]	svm	1.0	0.661956521739	0.158695652174	-0.378298317061	[[ 0.26780723]   [ 0.12378424]   [-0.40013894]   [-1.15218866]   [ 0.17572727]]	
2390	[16, 22, 24, 29, 41, 49, 54]	ridge	1.0	0.702173913043	0.109782608696	-0.295137209956	[[ 0.24475212]   [ 0.11803299]   [ 0.42704578]   [-0.19817931]   [-0.20262239]   [-0.41023219]   [ 0.13797619]]	
3926	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	svm	1.0	0.838043478261	0.28152173913	-0.708168612689	[[ 0.1793651 ]   [ 0.26622321]   [ 0.18977086]   [ 0.07895604]   [-1.96650442]   [-0.80136611]   [-0.02860761]   [-0.03651717]   [-0.92779923]   [ 3.21192565]   [ 0.00421343]]	
4697	[2, 6, 7, 15, 28, 32, 35, 44, 48, 51, 55, 56, 57]	logistic	1.0	0.508695652174	0.391304347826	1.36957211361	[[ -1.08943805e-01]   [  1.67654634e+00]   [  5.10124487e+00]   [  1.87836854e+00]   [ -3.79993315e-01]   [ -4.36826795e+00]   [ -3.91191229e+00]   [ -2.38403284e+00]   [ -7.31310997e+00]   [ -6.19486904e+00]   [  4.80746964e-02]   [  1.58060205e-02]   [  3.83840923e-04]]	
852	[23, 42, 47]	svm	1.0	0.729347826087	0.128260869565	-0.301428617287	[[ 2.06334412]   [-1.08163445]   [-0.83574138]]	
84	[50]	logistic	1.0	0.479347826087	0.380434782609	0.306661845093	-1.05394313656	
1623	[1, 19, 33, 35, 40]	svm	1.0	0.660869565217	0.15	-0.392204550104	[[ 0.34458982]   [ 0.12729868]   [-0.43160975]   [-1.13500682]   [ 0.29193712]]	
3162	[1, 13, 15, 17, 25, 36, 43, 56, 57]	svm	1.0	0.779347826087	0.207608695652	-0.395697222457	[[  1.46822070e-01]   [  1.95229264e-01]   [  7.93684880e-01]   [  8.05478138e-01]   [ -9.91850721e-01]   [  1.36881570e-02]   [ -6.84564362e-01]   [  4.47659930e-03]   [  2.64434646e-04]]	
2391	[16, 22, 24, 29, 41, 49, 54]	svm	1.0	0.746739130435	0.171739130435	-0.281098948408	[[ 0.31038804]   [ 0.24101909]   [ 0.64026661]   [-1.90623735]   [-1.72530659]   [-0.73952527]   [ 0.35763975]]	
4698	[2, 6, 7, 15, 28, 32, 35, 44, 48, 51, 55, 56, 57]	ridge	1.0	0.757608695652	0.177173913043	-0.422202083228	[[ -2.19538610e-02]   [  5.75034896e-01]   [  7.97547952e-01]   [  4.22067529e-01]   [ -1.13699418e-01]   [ -3.43744189e-02]   [ -1.09937215e-01]   [ -1.19721486e-01]   [ -2.03806548e-01]   [ -4.03167897e-01]   [  1.19812492e-03]   [  1.89615513e-04]   [  2.83338890e-04]]	
