0	[38]	ridge	0.7	0.610869565217	0.0	-0.207545343352	-0.130111750744	
655	[14, 30, 36]	svm	0.5	0.588043478261	0.0173913043478	-0.165497922995	[[ 0.19186994]   [-0.81224042]   [-0.29920626]]	
1537	[21, 25, 26, 27, 49, 50, 52]	ridge	0.5	0.776086956522	0.240217391304	-0.375579707424	[[ 0.23351931]   [-0.08035925]   [-0.09637287]   [-0.03667807]   [-0.17630741]   [-0.10354647]   [ 0.33413844]]	
220	[4, 29]	ridge	0.7	0.605434782609	0.00217391304348	-0.194173760218	[[ 0.04064599]   [-0.2228759 ]]	
1976	[2, 13, 14, 18, 21, 33, 39, 43, 45]	ridge	0.7	0.757608695652	0.186956521739	-0.425886941932	[[-0.02554269]   [ 0.26731674]   [ 0.10024066]   [ 0.25115345]   [ 0.27377348]   [-0.14402814]   [-0.13248782]   [-0.39807073]   [-0.09337572]]	
1098	[8, 16, 46, 53, 54]	svm	0.7	0.805434782609	0.238043478261	-0.532831163732	[[ 0.52636265]   [ 0.37045529]   [-0.58390769]   [ 4.28531759]   [ 0.26254062]]	
2418	[1, 8, 10, 17, 20, 25, 30, 33, 54, 56, 57]	svm	0.7	0.807608695652	0.252173913043	-0.434995447693	[[  1.29145905e-01]   [  5.06060566e-01]   [  7.68822674e-02]   [  7.17547815e-01]   [  6.84670800e-01]   [ -8.24407751e-01]   [ -2.35221716e-01]   [ -5.86618318e-01]   [  5.83434217e-01]   [  3.64991193e-03]   [  3.79146993e-04]]	
2857	[6, 7, 8, 21, 24, 28, 31, 33, 34, 41, 43, 48, 52]	ridge	0.5	0.8	0.222826086957	-0.547496451345	[[ 0.47246974]   [ 0.62351274]   [ 0.28905217]   [ 0.20950623]   [ 0.32049882]   [-0.08166157]   [-0.15408002]   [-0.14716766]   [ 0.0331893 ]   [-0.16304384]   [-0.34735645]   [-0.20256915]   [ 0.18201838]]	
656	[3, 12, 14]	ridge	0.7	0.638043478261	0.0728260869565	-0.314691010996	[[ 0.37118955]   [-0.01038442]   [ 0.15191147]]	
1538	[21, 25, 26, 27, 49, 50, 52]	svm	0.7	0.832608695652	0.295652173913	-0.204248977036	[[ 0.26565691]   [-0.46423772]   [-0.55925363]   [-1.6616785 ]   [-0.18161127]   [ 0.01935346]   [ 0.15686793]]	
221	[4, 29]	ridge	0.5	0.605434782609	0.0	-0.194130435393	[[ 0.03914078]   [-0.22968542]]	
1099	[8, 16, 46, 53, 54]	svm	0.5	0.810869565217	0.240217391304	-0.584519748822	[[ 0.47397225]   [ 0.74926323]   [-0.46563138]   [ 4.23066672]   [ 0.25680628]]	
1977	[2, 13, 14, 18, 21, 33, 39, 43, 45]	ridge	0.5	0.745652173913	0.21847826087	-0.442608397259	[[-0.02126497]   [ 0.29967114]   [ 0.1098807 ]   [ 0.2728289 ]   [ 0.26762472]   [-0.12971104]   [-0.11695025]   [-0.45454635]   [-0.09432407]]	
2858	[6, 7, 8, 21, 24, 28, 31, 33, 34, 41, 43, 48, 52]	svm	0.7	0.832608695652	0.261956521739	-0.558263021307	[[ 0.46241923]   [ 1.30129068]   [ 0.45676192]   [ 0.19968725]   [ 0.57811836]   [-0.11808695]   [-0.86342286]   [-0.33830402]   [-0.52091053]   [-1.6066903 ]   [-0.53122643]   [-1.04965973]   [ 0.16746134]]	
2419	[1, 8, 10, 17, 20, 25, 30, 33, 54, 56, 57]	svm	0.5	0.813043478261	0.246739130435	-0.429938487833	[[  1.69621851e-01]   [  3.96353163e-01]   [  9.60093166e-02]   [  7.03245266e-01]   [  5.41610832e-01]   [ -8.71700096e-01]   [ -1.83599281e+00]   [ -8.15415035e-01]   [  5.68302758e-01]   [  3.90759941e-03]   [  4.04794219e-04]]	
657	[3, 12, 14]	ridge	0.5	0.638043478261	0.0619565217391	-0.308792796891	[[ 0.3507373 ]   [-0.01133342]   [ 0.1385549 ]]	
1539	[21, 25, 26, 27, 49, 50, 52]	svm	0.5	0.839130434783	0.28152173913	-0.218075335139	[[ 0.27242236]   [-0.48195673]   [-0.49103909]   [-1.6413711 ]   [-0.1709065 ]   [ 0.05109825]   [ 0.19675066]]	
222	[4, 29]	svm	0.7	0.622826086957	0.00652173913043	-0.154277410623	[[ 1.01844109]   [-2.3467123 ]]	
2859	[6, 7, 8, 21, 24, 28, 31, 33, 34, 41, 43, 48, 52]	svm	0.5	0.822826086957	0.239130434783	-0.579041833375	[[ 0.46665612]   [ 1.48788466]   [ 0.45736903]   [ 0.20612975]   [ 0.43355615]   [-0.06522922]   [-0.92618913]   [-0.34806977]   [-0.5495709 ]   [-1.67084706]   [-0.42382441]   [-0.74864523]   [ 0.1785583 ]]	
2420	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	ridge	0.7	0.732608695652	0.175	-0.451272791784	[[ 0.04591781]   [ 0.17615159]   [ 0.29489174]   [ 0.11644843]   [ 0.71879382]   [-0.08762618]   [-0.15530986]   [-0.43401203]   [-0.14347838]   [-0.48018865]   [-0.16002496]   [-0.12867513]]	
1100	[4, 13, 30, 35, 36, 49]	ridge	0.7	0.614130434783	0.0336956521739	-0.205430854832	[[ 0.03778551]   [ 0.37149235]   [-0.23412691]   [-0.12158229]   [-0.05181184]   [-0.2307728 ]]	
1978	[2, 13, 14, 18, 21, 33, 39, 43, 45]	svm	0.7	0.780434782609	0.23152173913	-0.381958338878	[[-0.02723805]   [ 0.3022936 ]   [ 0.09063896]   [ 0.29369772]   [ 0.28190641]   [-0.55197537]   [-0.45516679]   [-0.71121065]   [-0.2258854 ]]	
658	[3, 12, 14]	svm	0.7	0.641304347826	0.0673913043478	-0.311072101075	[[ 0.40832866]   [-0.01550441]   [ 0.14683675]]	
1540	[3, 6, 11, 18, 28, 29, 30, 52]	ridge	0.7	0.747826086957	0.19347826087	-0.459039519481	[[ 0.24836596]   [ 0.6184282 ]   [ 0.89387672]   [ 0.30202915]   [-0.10132549]   [-0.07661612]   [-0.23710763]   [ 0.2010342 ]]	
223	[4, 29]	svm	0.5	0.614130434783	0.00978260869565	-0.158781074401	[[ 1.28146633]   [-2.86505904]]	
1101	[4, 13, 30, 35, 36, 49]	ridge	0.5	0.641304347826	0.0423913043478	-0.189210710662	[[ 0.0397891 ]   [ 0.36966288]   [-0.24191121]   [-0.10835012]   [-0.09455768]   [-0.237113  ]]	
2421	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	ridge	0.5	0.734782608696	0.166304347826	-0.435212368578	[[ 0.04400878]   [ 0.12899301]   [ 0.2824541 ]   [ 0.11718755]   [ 0.72733963]   [-0.07833285]   [-0.16497464]   [-0.50223255]   [-0.14188874]   [-0.36876756]   [-0.14178123]   [-0.11283023]]	
2860	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	ridge	0.7	0.772826086957	0.217391304348	-0.475868185648	[[ 0.12456254]   [ 0.23269459]   [ 0.24644353]   [ 0.39611266]   [ 0.08663458]   [ 0.1080929 ]   [ 0.35739341]   [-0.13915252]   [-0.24737199]   [-0.22355963]   [ 0.19162862]   [-0.1536584 ]   [ 0.93506318]   [ 0.00119567]]	
1979	[2, 13, 14, 18, 21, 33, 39, 43, 45]	svm	0.5	0.761956521739	0.208695652174	-0.396395035648	[[-0.02096172]   [ 0.26939866]   [ 0.0841538 ]   [ 0.3334411 ]   [ 0.2899246 ]   [-0.50472183]   [-0.42055328]   [-0.64314923]   [-0.26231497]]	
1541	[3, 6, 11, 18, 28, 29, 30, 52]	ridge	0.5	0.763043478261	0.191304347826	-0.45134206526	[[ 0.24333634]   [ 0.60289919]   [ 0.85590028]   [ 0.27213673]   [-0.13191133]   [-0.06718823]   [-0.18940939]   [ 0.21403277]]	
659	[3, 12, 14]	svm	0.5	0.620652173913	0.0652173913043	-0.3228266222	[[ 0.38095361]   [-0.01105913]   [ 0.1585879 ]]	
224	[4, 29]	ridge	0.7	0.61847826087	0.00326086956522	-0.189387857142	[[ 0.04440462]   [-0.20460623]]	
2422	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	svm	0.7	0.769565217391	0.2	-0.475055827191	[[ 0.97861639]   [ 0.13932832]   [ 0.82020819]   [ 0.12814532]   [ 2.02252088]   [-0.20290587]   [-0.49234662]   [-1.20000392]   [-0.62217541]   [-0.71377711]   [-0.14038936]   [-0.03782995]]	
1102	[4, 13, 30, 35, 36, 49]	svm	0.7	0.605434782609	0.0586956521739	-0.166760319599	[[ 1.10962471]   [ 0.51540782]   [-0.62282541]   [-0.92651146]   [-0.26586527]   [-0.47780819]]	
2861	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	ridge	0.5	0.79347826087	0.21847826087	-0.467278170972	[[ 0.10602565]   [ 0.20524021]   [ 0.23227871]   [ 0.53525982]   [ 0.0933407 ]   [ 0.13493804]   [ 0.35411544]   [-0.14655869]   [-0.20187242]   [-0.20273523]   [ 0.11979778]   [-0.12418281]   [ 0.88232323]   [ 0.00100119]]	
1980	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	ridge	0.7	0.753260869565	0.215217391304	-0.539818796862	[[  4.04286876e-01]   [ -4.11773537e-02]   [  2.50027676e-01]   [  2.59210342e-01]   [ -2.15238822e-01]   [ -7.37858467e-02]   [  4.45123469e-02]   [ -8.48350450e-02]   [ -2.11437241e-01]   [  3.36788973e-04]]	
660	[2, 13, 26, 50]	ridge	0.7	0.638043478261	0.0391304347826	-0.111224006766	[[-0.03547782]   [ 0.33836422]   [-0.23081154]   [-0.40194534]]	
1542	[3, 6, 11, 18, 28, 29, 30, 52]	svm	0.7	0.764130434783	0.202173913043	-0.441946360451	[[ 0.29171135]   [ 0.69913125]   [ 0.87043939]   [ 0.37993637]   [-0.16813985]   [-1.76190286]   [-0.73186458]   [ 0.19126395]]	
225	[4, 29]	ridge	0.5	0.614130434783	0.00217391304348	-0.191051499265	[[ 0.03733721]   [-0.2072816 ]]	
2423	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	svm	0.5	0.730434782609	0.180434782609	-0.478885313616	[[ 1.50894199]   [ 0.18898742]   [ 0.84243248]   [ 0.11337515]   [ 1.91845255]   [-0.0726114 ]   [-0.45954082]   [-1.16089028]   [-0.56629252]   [-0.64052712]   [-0.17292596]   [-0.06840987]]	
1103	[4, 13, 30, 35, 36, 49]	svm	0.5	0.653260869565	0.0684782608696	-0.139220919575	[[ 1.19127858]   [ 0.40379721]   [-0.71396544]   [-0.97758677]   [-0.25336095]   [-0.43830705]]	
1981	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	ridge	0.5	0.763043478261	0.229347826087	-0.534846222367	[[  5.08922317e-01]   [ -3.68414703e-02]   [  2.26482352e-01]   [  2.84341253e-01]   [ -2.25688362e-01]   [ -5.93507806e-02]   [  2.56245816e-02]   [ -8.82156831e-02]   [ -2.11724338e-01]   [  2.57784366e-04]]	
2862	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	svm	0.7	0.839130434783	0.26847826087	-0.552934100822	[[ 0.04036261]   [ 0.20461342]   [ 0.21856806]   [ 0.60434592]   [ 0.0963509 ]   [ 0.14377589]   [ 0.58450336]   [-0.84304716]   [-0.79842972]   [-0.22561432]   [-0.20644602]   [-1.46110058]   [ 2.59502689]   [ 0.02171635]]	
661	[2, 13, 26, 50]	ridge	0.5	0.610869565217	0.0402173913043	-0.156764356384	[[-0.0328647 ]   [ 0.39630649]   [-0.22971411]   [-0.19005858]]	
1543	[3, 6, 11, 18, 28, 29, 30, 52]	svm	0.5	0.76847826087	0.221739130435	-0.452843084593	[[ 0.28935409]   [ 0.69075577]   [ 0.89584141]   [ 0.32590337]   [-0.14584387]   [-1.70190093]   [-0.72866564]   [ 0.25449504]]	
226	[4, 29]	svm	0.7	0.592391304348	0.00978260869565	-0.171214293249	[[ 0.97214091]   [-2.53639688]]	
2424	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	ridge	0.7	0.729347826087	0.176086956522	-0.456164386548	[[ 0.04455341]   [ 0.16675413]   [ 0.23623161]   [ 0.12143194]   [ 0.69793588]   [-0.08020471]   [-0.2355826 ]   [-0.37241649]   [-0.1487247 ]   [-0.37045496]   [-0.14607373]   [-0.1493917 ]]	
1104	[4, 13, 30, 35, 36, 49]	ridge	0.7	0.629347826087	0.0586956521739	-0.199558754821	[[ 0.03935175]   [ 0.4092244 ]   [-0.23266047]   [-0.13397031]   [-0.07088748]   [-0.24225174]]	
1982	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	svm	0.7	0.785869565217	0.238043478261	-0.515480799909	[[  3.16060460e-01]   [ -3.90829448e-02]   [  2.76966443e-01]   [  2.67920491e-01]   [ -4.48086441e-01]   [ -1.35170104e+00]   [ -9.33648005e-01]   [ -2.02418529e-01]   [ -2.24602639e+00]   [  5.08862288e-04]]	
2863	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	svm	0.5	0.839130434783	0.273913043478	-0.581432230677	[[-0.00786762]   [ 0.21763091]   [ 0.24396017]   [ 0.55237834]   [ 0.14511316]   [ 0.116995  ]   [ 0.53398424]   [-0.85514287]   [-0.45150557]   [-0.19534075]   [-0.09657782]   [-1.66178778]   [ 2.75169794]   [ 0.02304446]]	
662	[2, 13, 26, 50]	svm	0.7	0.634782608696	0.0554347826087	-0.096174212267	[[-0.03006335]   [ 0.33488653]   [-1.18146567]   [-0.07654596]]	
1544	[3, 6, 11, 18, 28, 29, 30, 52]	ridge	0.7	0.73152173913	0.188043478261	-0.475631328405	[[ 0.23724784]   [ 0.80040743]   [ 0.87795563]   [ 0.29272524]   [-0.12077759]   [-0.05709278]   [-0.1865477 ]   [ 0.19949434]]	
227	[4, 29]	svm	0.5	0.609782608696	0.00978260869565	-0.161959129563	[[ 1.00736363]   [-2.47266947]]	
2425	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	ridge	0.5	0.721739130435	0.172826086957	-0.453772353061	[[ 0.03600712]   [ 0.10496844]   [ 0.29355878]   [ 0.12841759]   [ 0.6873803 ]   [-0.07909383]   [-0.16914162]   [-0.44951221]   [-0.15449536]   [-0.46561784]   [-0.13125095]   [-0.07189591]]	
1983	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	svm	0.5	0.798913043478	0.230434782609	-0.492357539757	[[  2.91943892e-01]   [ -4.72179852e-02]   [  2.86471312e-01]   [  2.78595939e-01]   [ -4.77826755e-01]   [ -1.25985248e+00]   [ -9.66191700e-01]   [ -2.10199945e-01]   [ -2.67203645e+00]   [  4.41675030e-04]]	
2864	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	ridge	0.7	0.770652173913	0.236956521739	-0.494726890479	[[  1.26887686e-01]   [  1.88590440e-01]   [  2.91764233e-01]   [  3.90975694e-01]   [  1.46823376e-01]   [  6.07240712e-02]   [  3.31042263e-01]   [ -1.33250558e-01]   [ -2.52512158e-01]   [ -2.26530645e-01]   [  1.79073409e-01]   [ -1.33446434e-01]   [  1.07742845e+00]   [  9.47714471e-04]]	
1105	[4, 13, 30, 35, 36, 49]	ridge	0.5	0.635869565217	0.0445652173913	-0.189887576882	[[ 0.03787617]   [ 0.36787469]   [-0.22743667]   [-0.13006831]   [-0.0943055 ]   [-0.27056988]]	
663	[2, 13, 26, 50]	svm	0.5	0.660869565217	0.0695652173913	-0.0900234334158	[[-0.03746451]   [ 0.3584318 ]   [-1.07875699]   [-0.10320893]]	
1545	[3, 6, 11, 18, 28, 29, 30, 52]	ridge	0.5	0.75	0.213043478261	-0.468131428771	[[ 0.24888134]   [ 0.61089391]   [ 0.87714428]   [ 0.30375703]   [-0.08273374]   [-0.05882259]   [-0.20878064]   [ 0.19791598]]	
228	[17, 55]	ridge	0.7	0.667391304348	0.0684782608696	-0.309310878563	[[ 0.55157717]   [ 0.00439945]]	
1984	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	ridge	0.7	0.767391304348	0.235869565217	-0.514974640874	[[  4.56748663e-01]   [ -4.01325472e-02]   [  2.33637814e-01]   [  2.56997884e-01]   [ -2.51180130e-01]   [ -8.48436433e-02]   [  8.51991798e-02]   [ -9.37398716e-02]   [ -1.83229876e-01]   [  2.89845089e-04]]	
2426	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	svm	0.7	0.732608695652	0.198913043478	-0.480033106392	[[ 0.9968777 ]   [ 0.12005414]   [ 1.24951952]   [ 0.12449505]   [ 2.04868554]   [-0.12126881]   [-0.41549788]   [-1.36724191]   [-0.53392872]   [-0.59442148]   [-0.12973358]   [-0.07090241]]	
2865	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	ridge	0.5	0.784782608696	0.210869565217	-0.486219073767	[[  1.72840220e-01]   [  2.49858115e-01]   [  2.35640768e-01]   [  3.81133797e-01]   [  1.05211949e-01]   [  9.20462304e-02]   [  3.55924927e-01]   [ -1.38068297e-01]   [ -2.18620228e-01]   [ -2.43374458e-01]   [  1.66600954e-01]   [ -1.16386315e-01]   [  1.01408394e+00]   [  9.36403954e-04]]	
1106	[4, 13, 30, 35, 36, 49]	svm	0.7	0.642391304348	0.0489130434783	-0.139264174363	[[ 0.97721407]   [ 0.40346168]   [-0.68529959]   [-0.87362821]   [-0.2792984 ]   [-0.48036707]]	
664	[2, 13, 26, 50]	ridge	0.7	0.634782608696	0.0380434782609	-0.151025124174	[[-0.02291491]   [ 0.39635011]   [-0.23684165]   [-0.15611761]]	
1546	[3, 6, 11, 18, 28, 29, 30, 52]	svm	0.7	0.764130434783	0.227173913043	-0.439990347214	[[ 0.2708942 ]   [ 0.73316218]   [ 0.88563619]   [ 0.33818859]   [-0.15619342]   [-2.36644959]   [-0.79624856]   [ 0.19510791]]	
229	[17, 55]	ridge	0.5	0.664130434783	0.0717391304348	-0.303629585104	[[ 0.58139878]   [ 0.00325196]]	
1985	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	ridge	0.5	0.783695652174	0.213043478261	-0.527295458976	[[  4.08475703e-01]   [ -2.80664975e-02]   [  3.04668809e-01]   [  2.49090126e-01]   [ -2.42952058e-01]   [ -7.01268395e-02]   [  5.02435091e-02]   [ -9.16875167e-02]   [ -1.86103586e-01]   [  2.83250385e-04]]	
2427	[4, 10, 15, 19, 23, 38, 39, 43, 46, 47, 49, 50]	svm	0.5	0.747826086957	0.210869565217	-0.469151122994	[[ 1.13066067]   [ 0.12176294]   [ 0.82668184]   [ 0.12254295]   [ 1.81424354]   [-0.14824924]   [-0.49125464]   [-1.09191283]   [-0.60072398]   [-0.61897623]   [-0.14020767]   [-0.08155964]]	
2866	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	svm	0.7	0.827173913043	0.265217391304	-0.568500902846	[[ 0.03343443]   [ 0.2399638 ]   [ 0.23291551]   [ 0.39600021]   [ 0.10318232]   [ 0.08901462]   [ 0.53461479]   [-0.83568359]   [-0.53328139]   [-0.19556636]   [-0.05619497]   [-1.5584608 ]   [ 2.6765203 ]   [ 0.02238807]]	
1107	[4, 13, 30, 35, 36, 49]	svm	0.5	0.638043478261	0.0608695652174	-0.150061201519	[[ 1.88239768]   [ 0.3948946 ]   [-0.68372454]   [-0.91826322]   [-0.25268939]   [-0.42833705]]	
1547	[3, 6, 11, 18, 28, 29, 30, 52]	svm	0.5	0.778260869565	0.223913043478	-0.441396491093	[[ 0.27926268]   [ 0.79979719]   [ 0.88129525]   [ 0.3265916 ]   [-0.23343735]   [-1.80999917]   [-0.65880087]   [ 0.19111495]]	
665	[2, 13, 26, 50]	ridge	0.5	0.608695652174	0.0423913043478	-0.168715189807	[[-0.03165544]   [ 0.4912368 ]   [-0.23025238]   [-0.16218347]]	
230	[17, 55]	svm	0.7	0.722826086957	0.146739130435	-0.776502154916	[[ 0.69100765]   [ 0.15222631]]	
1986	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	svm	0.7	0.802173913043	0.232608695652	-0.494196941447	[[  3.15439345e-01]   [ -3.68185930e-02]   [  2.67076771e-01]   [  2.71156962e-01]   [ -4.78059606e-01]   [ -1.29893210e+00]   [ -7.77124798e-01]   [ -2.13336541e-01]   [ -2.19547144e+00]   [  4.76986388e-04]]	
2428	[4, 5, 6, 9, 13, 19, 20, 38, 42, 44, 48, 51]	ridge	0.7	0.772826086957	0.215217391304	-0.589923973543	[[ 0.04105094]   [ 0.3184576 ]   [ 0.55836682]   [ 0.55391872]   [ 0.26377847]   [ 0.10468564]   [ 0.26363888]   [-0.09901104]   [-0.15704778]   [-0.09915833]   [-0.17826014]   [-0.35517476]]	
2867	[1, 3, 5, 9, 10, 13, 17, 26, 30, 37, 40, 41, 53, 55]	svm	0.5	0.847826086957	0.257608695652	-0.563116914736	[[ 0.01984946]   [ 0.21224153]   [ 0.25339936]   [ 0.45551542]   [ 0.10867928]   [ 0.09397063]   [ 0.4938686 ]   [-0.80722954]   [-0.44825547]   [-0.23509413]   [-0.1083911 ]   [-1.60000999]   [ 2.79664755]   [ 0.02388146]]	
1108	[11, 17, 31, 36, 51, 54]	ridge	0.7	0.685869565217	0.116304347826	-0.310397097827	[[ 0.95246024]   [ 0.46998218]   [-0.10780779]   [-0.22114645]   [-0.40652087]   [ 0.13976394]]	
1548	[10, 25, 33, 36, 50, 54, 56, 57]	ridge	0.7	0.696739130435	0.117391304348	-0.223156377076	[[  1.48959067e-01]   [ -1.30494266e-01]   [ -2.36568109e-01]   [ -1.25201950e-02]   [ -4.27767956e-01]   [  1.39739347e-01]   [  6.01135861e-04]   [  3.22804622e-04]]	
666	[2, 13, 26, 50]	svm	0.7	0.65652173913	0.0739130434783	-0.0884686976912	[[-0.03657586]   [ 0.37401956]   [-1.13384018]   [-0.08852671]]	
231	[17, 55]	svm	0.5	0.703260869565	0.133695652174	-0.445805354662	[[ 0.90908575]   [ 0.03736221]]	
2868	[1, 3, 8, 10, 13, 17, 18, 19, 22, 27, 38, 49, 50, 51]	ridge	0.7	0.738043478261	0.213043478261	-0.604592411565	[[ 0.21596464]   [ 0.25355162]   [ 0.40072114]   [ 0.15884744]   [ 0.21603105]   [ 0.39177716]   [ 0.23418748]   [ 0.09340181]   [ 0.1393587 ]   [-0.02874194]   [-0.0931101 ]   [-0.39110152]   [-0.25925525]   [-0.23029171]]	
1987	[9, 12, 16, 21, 30, 31, 32, 45, 48, 57]	svm	0.5	0.794565217391	0.23152173913	-0.507157395048	[[  2.63381282e-01]   [ -3.62846944e-02]   [  2.74571271e-01]   [  2.91884864e-01]   [ -5.11590619e-01]   [ -1.27759308e+00]   [ -1.03805318e+00]   [ -2.14779186e-01]   [ -1.96022821e+00]   [  4.36257968e-04]]	
2429	[4, 5, 6, 9, 13, 19, 20, 38, 42, 44, 48, 51]	ridge	0.5	0.777173913043	0.197826086957	-0.590922648023	[[ 0.03758866]   [ 0.31505011]   [ 0.50367804]   [ 0.57723224]   [ 0.26357407]   [ 0.10955345]   [ 0.25749908]   [-0.14545144]   [-0.14970088]   [-0.10663997]   [-0.19258793]   [-0.37872529]]	
1549	[10, 25, 33, 36, 50, 54, 56, 57]	ridge	0.5	0.678260869565	0.122826086957	-0.268047056318	[[  1.49351929e-01]   [ -1.22891071e-01]   [ -1.74623454e-01]   [ -4.52899233e-02]   [ -3.02024560e-01]   [  1.52118512e-01]   [  1.55079513e-03]   [  2.23996255e-04]]	
1109	[11, 17, 31, 36, 51, 54]	ridge	0.5	0.676086956522	0.123913043478	-0.320276277389	[[ 1.05035295]   [ 0.49272765]   [-0.13901491]   [-0.19651661]   [-0.44775383]   [ 0.13002713]]	
667	[2, 13, 26, 50]	svm	0.5	0.630434782609	0.070652173913	-0.095353885053	[[-0.03476006]   [ 0.36113993]   [-1.134882  ]   [-0.12997856]]	
232	[4, 29]	ridge	0.7	0.601086956522	0.00108695652174	-0.194333652168	[[ 0.03697308]   [-0.22618157]]	
1988	[1, 2, 12, 13, 15, 16, 22, 26, 49, 52]	ridge	0.7	0.729347826087	0.147826086957	-0.360414709514	[[ 0.2713734 ]   [-0.02184807]   [ 0.00888146]   [ 0.32061278]   [ 0.64250536]   [ 0.23951702]   [ 0.12975246]   [-0.22971773]   [-0.42179631]   [ 0.20619462]]	
2430	[4, 5, 6, 9, 13, 19, 20, 38, 42, 44, 48, 51]	svm	0.7	0.751086956522	0.208695652174	-0.592288231436	[[ 1.40103211]   [ 0.36240015]   [ 0.51970347]   [ 0.55116552]   [ 0.2772859 ]   [ 0.11562467]   [ 0.86617955]   [-0.10942987]   [-1.0224395 ]   [-0.87906041]   [-0.95048017]   [-0.94863644]]	
2869	[1, 3, 8, 10, 13, 17, 18, 19, 22, 27, 38, 49, 50, 51]	ridge	0.5	0.75	0.21847826087	-0.604642518808	[[ 0.14940533]   [ 0.25010622]   [ 0.33964383]   [ 0.10333976]   [ 0.20093442]   [ 0.40241179]   [ 0.27590322]   [ 0.09517576]   [ 0.14312675]   [-0.02822901]   [-0.13594406]   [-0.38366355]   [-0.13200622]   [-0.28190987]]	
1550	[10, 25, 33, 36, 50, 54, 56, 57]	svm	0.7	0.751086956522	0.182608695652	-0.296363121191	[[  1.06536162e-01]   [ -8.59324954e-01]   [ -7.24045679e-01]   [  7.49587361e-02]   [ -2.05939247e-01]   [  5.65489240e-01]   [  4.98765426e-03]   [  3.50865438e-04]]	
668	[3, 21, 34, 37]	ridge	0.7	0.708695652174	0.176086956522	-0.463106855534	[[ 0.25228702]   [ 0.284732  ]   [-0.2365253 ]   [-0.29248308]]	
1110	[11, 17, 31, 36, 51, 54]	svm	0.7	0.729347826087	0.165217391304	-0.313075917672	[[ 1.06038839]   [ 0.80942424]   [-1.71301674]   [-0.39313658]   [-0.66879278]   [ 0.35618391]]	
233	[4, 29]	ridge	0.5	0.615217391304	0.0054347826087	-0.191218408698	[[ 0.0420685 ]   [-0.20527778]]	
2870	[1, 3, 8, 10, 13, 17, 18, 19, 22, 27, 38, 49, 50, 51]	svm	0.7	0.759782608696	0.222826086957	-0.604313989885	[[ 0.1891616 ]   [ 0.22361597]   [ 0.52356752]   [ 0.10776738]   [ 0.21076765]   [ 0.61559771]   [ 0.3245165 ]   [ 0.11621069]   [ 0.20462835]   [-1.55462915]   [-0.12407352]   [-0.52812094]   [ 0.04426234]   [-0.40822685]]	
1989	[1, 2, 12, 13, 15, 16, 22, 26, 49, 52]	ridge	0.5	0.75652173913	0.165217391304	-0.356238612617	[[ 0.24154477]   [-0.01867911]   [ 0.00194125]   [ 0.31451956]   [ 0.65352872]   [ 0.24188823]   [ 0.12801667]   [-0.19624097]   [-0.42794691]   [ 0.21431699]]	
2431	[4, 5, 6, 9, 13, 19, 20, 38, 42, 44, 48, 51]	svm	0.5	0.753260869565	0.221739130435	-0.596649206393	[[ 1.02774646]   [ 0.40710622]   [ 0.4968357 ]   [ 0.57029686]   [ 0.24643081]   [ 0.10813906]   [ 0.94375666]   [-0.1325862 ]   [-0.89407161]   [-0.90706624]   [-0.95277585]   [-1.0585333 ]]	
1551	[10, 25, 33, 36, 50, 54, 56, 57]	svm	0.5	0.734782608696	0.217391304348	-0.385624329052	[[  8.63369382e-02]   [ -1.06543479e+00]   [ -6.92196862e-01]   [  1.38811178e-01]   [ -1.84644482e-01]   [  6.08606887e-01]   [  9.37285918e-03]   [  2.18523585e-04]]	
669	[3, 21, 34, 37]	ridge	0.5	0.715217391304	0.186956521739	-0.462484367813	[[ 0.23960323]   [ 0.27654345]   [-0.21853425]   [-0.30781549]]	
