0	[38]	ridge	0.7	0.610869565217	0.0	-0.207545343352	-0.130111750744	
1820	[1, 3, 8, 15, 19, 31, 43, 48, 49]	ridge	0.7	0.70652173913	0.186956521739	-0.535188555793	[[ 0.24504364]   [ 0.22886344]   [ 0.43628077]   [ 0.59093558]   [ 0.12004996]   [-0.18152384]   [-0.52641272]   [-0.21129024]   [-0.15262521]]	
1380	[8, 18, 20, 21, 28, 42, 57]	ridge	0.7	0.759782608696	0.20652173913	-0.553106592673	[[ 0.30501439]   [ 0.26989499]   [ 0.20255423]   [ 0.23042448]   [-0.20212871]   [-0.10851878]   [ 0.0003282 ]]	
941	[6, 13, 29, 33, 48]	ridge	0.5	0.648913043478	0.075	-0.269585603482	[[ 0.70394969]   [ 0.34881391]   [-0.22402177]   [-0.18402275]   [-0.2777574 ]]	
2261	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	ridge	0.5	0.796739130435	0.225	-0.568483427731	[[  1.77385130e-01]   [  2.48260854e-01]   [  2.37394807e-01]   [  8.60279651e-02]   [ -1.41810667e-01]   [ -7.92698604e-03]   [ -9.59717398e-02]   [ -7.04466225e-02]   [ -1.12551864e-01]   [  8.93394440e-01]   [  5.30310477e-04]]	
500	[1, 33, 45]	ridge	0.7	0.621739130435	0.0304347826087	-0.185592141091	[[ 0.33928643]   [-0.19647781]   [-0.14251213]]	
61	[38]	ridge	0.5	0.601086956522	0.0	-0.212451461846	-0.132125254527	
2701	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	ridge	0.5	0.770652173913	0.196739130435	-0.291240109155	[[ 0.23545491]   [ 0.2301839 ]   [ 0.3705422 ]   [ 0.60504153]   [ 0.22373116]   [-0.12568418]   [-0.04425312]   [-0.18818741]   [-0.39558386]   [-0.41743965]   [-0.21447242]   [-0.15212719]   [ 0.16603157]]	
1821	[1, 3, 8, 15, 19, 31, 43, 48, 49]	ridge	0.5	0.719565217391	0.191304347826	-0.526138462091	[[ 0.20622082]   [ 0.27610765]   [ 0.44881125]   [ 0.60128004]   [ 0.1239381 ]   [-0.24324049]   [-0.51040823]   [-0.21162402]   [-0.1623973 ]]	
1381	[8, 18, 20, 21, 28, 42, 57]	ridge	0.5	0.763043478261	0.197826086957	-0.564342273829	[[ 0.29687207]   [ 0.25770329]   [ 0.20462706]   [ 0.23747382]   [-0.20437467]   [-0.10158609]   [ 0.00035791]]	
942	[6, 13, 29, 33, 48]	svm	0.7	0.691304347826	0.127173913043	-0.202775653916	[[ 0.69868215]   [ 0.33329284]   [-2.17233857]   [-0.59569464]   [-1.16629124]]	
501	[1, 33, 45]	ridge	0.5	0.579347826087	0.0326086956522	-0.213433046557	[[ 0.39782172]   [-0.18909784]   [-0.13138747]]	
2262	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	svm	0.7	0.834782608696	0.273913043478	-0.716151002156	[[ 0.1573186 ]   [ 0.22106823]   [ 0.18733336]   [ 0.08832967]   [-1.36049806]   [-0.79921375]   [-0.06403608]   [-0.17019359]   [-0.82212936]   [ 3.48805924]   [ 0.0043736 ]]	
62	[38]	svm	0.7	0.6	0.0	-0.211669537183	-0.367229615044	
2702	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	svm	0.7	0.860869565217	0.292391304348	-0.246706896759	[[ 0.23651215]   [ 0.28526083]   [ 0.6242106 ]   [ 0.91329837]   [ 0.51988235]   [-0.70306464]   [-1.54539029]   [-2.1619758 ]   [-0.58092433]   [-0.57333234]   [-1.13195705]   [-0.25545813]   [ 1.11329368]]	
1822	[1, 3, 8, 15, 19, 31, 43, 48, 49]	svm	0.7	0.739130434783	0.2	-0.509764371901	[[ 0.23805113]   [ 0.23342145]   [ 0.53997252]   [ 0.93654876]   [ 0.11992458]   [-1.19553782]   [-1.11726413]   [-1.36317631]   [-0.12994674]]	
943	[6, 13, 29, 33, 48]	svm	0.5	0.698913043478	0.132608695652	-0.216217940742	[[ 0.82427007]   [ 0.36758856]   [-2.44375226]   [-0.52750795]   [-1.34908254]]	
1382	[8, 18, 20, 21, 28, 42, 57]	svm	0.7	0.796739130435	0.226086956522	-0.582928256697	[[  4.23611215e-01]   [  3.05311986e-01]   [  6.30075014e-01]   [  2.52588378e-01]   [ -3.86832809e-01]   [ -1.10971666e+00]   [  4.31475904e-04]]	
63	[38]	svm	0.5	0.588043478261	0.0	-0.218356217319	-0.262320108136	
2263	[3, 18, 21, 22, 31, 32, 36, 38, 42, 53, 56]	svm	0.5	0.819565217391	0.265217391304	-0.694454390149	[[ 0.16436448]   [ 0.27954291]   [ 0.19879483]   [ 0.08466005]   [-1.39332723]   [-0.90661286]   [-0.13658371]   [-0.0449129 ]   [-0.89900388]   [ 2.72036559]   [ 0.00392399]]	
502	[1, 33, 45]	svm	0.7	0.625	0.0467391304348	-0.146906732624	[[ 0.39669519]   [-0.56282984]   [-0.27929487]]	
2703	[1, 5, 8, 15, 16, 25, 27, 41, 43, 47, 48, 49, 54]	svm	0.5	0.808695652174	0.253260869565	-0.258856208717	[[ 0.18981037]   [ 0.25291574]   [ 0.70566934]   [ 0.89834506]   [ 0.57487276]   [-0.70442345]   [-2.34583518]   [-2.32434689]   [-0.59513989]   [-0.52551242]   [-1.05645905]   [-0.24949534]   [ 1.2541219 ]]	
1823	[1, 3, 8, 15, 19, 31, 43, 48, 49]	svm	0.5	0.727173913043	0.207608695652	-0.523950675918	[[ 0.22338256]   [ 0.2865357 ]   [ 0.61961219]   [ 1.16430432]   [ 0.11783195]   [-1.22840705]   [-1.31120323]   [-1.2100763 ]   [-0.13479361]]	
1383	[8, 18, 20, 21, 28, 42, 57]	svm	0.5	0.770652173913	0.234782608696	-0.610258629498	[[  4.02320579e-01]   [  2.82461716e-01]   [  7.22176996e-01]   [  2.56913945e-01]   [ -2.45348065e-01]   [ -1.10256235e+00]   [  4.85553123e-04]]	
944	[1, 19, 33, 35, 40]	ridge	0.7	0.676086956522	0.13152173913	-0.419215475858	[[ 0.22737149]   [ 0.13411438]   [-0.15396296]   [-0.22228084]   [ 0.02600534]]	
64	[46]	ridge	0.7	0.603260869565	0.0	-0.186090188643	-0.158887240039	
2264	[13, 15, 18, 20, 30, 31, 32, 39, 41, 43, 56]	ridge	0.7	0.703260869565	0.139130434783	-0.304639776346	[[ 0.32055441]   [ 0.45049696]   [ 0.27794714]   [ 0.31037275]   [-0.30940817]   [-0.1500889 ]   [ 0.20091838]   [-0.17563613]   [-0.16824329]   [-0.43558372]   [ 0.00066255]]	
2704	[2, 6, 7, 15, 28, 32, 35, 44, 48, 51, 55, 56, 57]	ridge	0.7	0.784782608696	0.184782608696	-0.4017991296	[[ -2.33666948e-02]   [  5.62166479e-01]   [  7.25386387e-01]   [  4.41697008e-01]   [ -1.13301592e-01]   [ -2.21473052e-02]   [ -1.22192356e-01]   [ -1.01782244e-01]   [ -2.11248298e-01]   [ -4.01145719e-01]   [  1.44629136e-03]   [  1.98270089e-04]   [  2.69873446e-04]]	
503	[1, 33, 45]	svm	0.5	0.639130434783	0.0608695652174	-0.134650286207	[[ 0.34632821]   [-0.68051314]   [-0.29271886]]	
1824	[1, 13, 15, 17, 25, 36, 43, 56, 57]	ridge	0.7	0.73152173913	0.179347826087	-0.363375000667	[[  2.14336294e-01]   [  2.51554343e-01]   [  5.14212093e-01]   [  4.93441803e-01]   [ -1.17546218e-01]   [ -4.67908603e-02]   [ -4.38804337e-01]   [  3.52013251e-04]   [  2.43569663e-04]]	
1384	[16, 22, 24, 29, 41, 49, 54]	ridge	0.7	0.736956521739	0.115217391304	-0.288917855265	[[ 0.31149586]   [ 0.11826843]   [ 0.40755448]   [-0.1927866 ]   [-0.215681  ]   [-0.4128263 ]   [ 0.0730675 ]]	
945	[1, 19, 33, 35, 40]	ridge	0.5	0.665217391304	0.134782608696	-0.41416072953	[[ 0.237856  ]   [ 0.13026299]   [-0.15890024]   [-0.2295141 ]   [ 0.02367864]]	
65	[46]	ridge	0.5	0.617391304348	0.0	-0.17515823968	-0.177678590182	
2265	[13, 15, 18, 20, 30, 31, 32, 39, 41, 43, 56]	ridge	0.5	0.690217391304	0.132608695652	-0.30843114984	[[ 0.36348001]   [ 0.41318578]   [ 0.30143487]   [ 0.30761493]   [-0.34140197]   [-0.13759936]   [ 0.20200187]   [-0.16882867]   [-0.17640245]   [-0.42822779]   [ 0.00064604]]	
504	[23, 42, 47]	ridge	0.7	0.701086956522	0.0978260869565	-0.279654791839	[[ 0.88332266]   [-0.16645497]   [-0.41356467]]	
2705	[2, 6, 7, 15, 28, 32, 35, 44, 48, 51, 55, 56, 57]	ridge	0.5	0.776086956522	0.197826086957	-0.43358382853	[[ -2.39759884e-02]   [  5.53922277e-01]   [  7.33546985e-01]   [  4.29450401e-01]   [ -1.02036517e-01]   [ -4.72010518e-02]   [ -1.13506902e-01]   [ -1.17469462e-01]   [ -2.35326179e-01]   [ -4.32433517e-01]   [  2.83041378e-03]   [  3.61003068e-05]   [  3.62381929e-04]]	
1825	[1, 13, 15, 17, 25, 36, 43, 56, 57]	ridge	0.5	0.741304347826	0.152173913043	-0.351857659493	[[  1.89915847e-01]   [  2.36536838e-01]   [  5.13987196e-01]   [  4.95485708e-01]   [ -1.29311189e-01]   [ -3.31925047e-02]   [ -4.22642823e-01]   [  3.01779957e-04]   [  2.75203232e-04]]	
946	[1, 19, 33, 35, 40]	svm	0.7	0.667391304348	0.165217391304	-0.368209352913	[[ 0.24213354]   [ 0.12535339]   [-0.42923195]   [-1.34739878]   [ 0.25115475]]	
1385	[16, 22, 24, 29, 41, 49, 54]	ridge	0.5	0.723913043478	0.122826086957	-0.295981673848	[[ 0.30624695]   [ 0.12256824]   [ 0.42764911]   [-0.19924149]   [-0.23981199]   [-0.41514057]   [ 0.08267011]]	
2266	[13, 15, 18, 20, 30, 31, 32, 39, 41, 43, 56]	svm	0.7	0.76847826087	0.202173913043	-0.442232530893	[[ 0.20988256]   [ 0.62575128]   [ 0.33152699]   [ 0.98951885]   [-0.63962473]   [-2.33600217]   [-0.38985826]   [-0.42416101]   [-2.25617826]   [-0.75336466]   [ 0.00594256]]	
505	[23, 42, 47]	ridge	0.5	0.710869565217	0.107608695652	-0.284081768632	[[ 0.93480586]   [-0.13973536]   [-0.49564432]]	
66	[46]	svm	0.7	0.617391304348	0.0	-0.14461730528	-0.658634707252	
2706	[2, 6, 7, 15, 28, 32, 35, 44, 48, 51, 55, 56, 57]	svm	0.7	0.80652173913	0.232608695652	-0.498124445383	[[ -2.63458319e-02]   [  5.86516914e-01]   [  1.52111482e+00]   [  7.03183464e-01]   [ -6.75312060e-02]   [ -1.25707788e+00]   [ -8.24281644e-01]   [ -8.22622739e-01]   [ -1.92281287e+00]   [ -1.45078118e+00]   [ -1.03389451e-02]   [  5.88391138e-03]   [  1.94780475e-04]]	
1826	[1, 13, 15, 17, 25, 36, 43, 56, 57]	svm	0.7	0.798913043478	0.216304347826	-0.400107918255	[[  1.22737414e-01]   [  2.29911973e-01]   [  9.10953339e-01]   [  7.20381323e-01]   [ -9.27529905e-01]   [  3.15318205e-02]   [ -6.79449997e-01]   [  4.00657312e-03]   [  3.45045108e-04]]	
947	[1, 19, 33, 35, 40]	svm	0.5	0.669565217391	0.147826086957	-0.361725532346	[[ 0.27758121]   [ 0.12297328]   [-0.42482597]   [-1.20312099]   [ 0.23363065]]	
1386	[16, 22, 24, 29, 41, 49, 54]	svm	0.7	0.783695652174	0.165217391304	-0.254124844201	[[ 0.30745094]   [ 0.21564088]   [ 0.66839474]   [-2.0333082 ]   [-2.02055416]   [-0.65288247]   [ 0.1704363 ]]	
2267	[13, 15, 18, 20, 30, 31, 32, 39, 41, 43, 56]	svm	0.5	0.742391304348	0.188043478261	-0.440737894032	[[ 0.22388717]   [ 0.6960661 ]   [ 0.39363739]   [ 0.7593041 ]   [-0.97951766]   [-1.72302949]   [-0.42018641]   [-0.44263805]   [-2.41774471]   [-0.81181947]   [ 0.00564101]]	
67	[46]	svm	0.5	0.622826086957	0.0	-0.144204696636	-0.628998160914	
506	[23, 42, 47]	svm	0.7	0.710869565217	0.119565217391	-0.323076987659	[[ 2.50938037]   [-1.09040823]   [-0.74924757]]	
2707	[2, 6, 7, 15, 28, 32, 35, 44, 48, 51, 55, 56, 57]	svm	0.5	0.83152173913	0.251086956522	-0.488302759242	[[ -2.86404562e-02]   [  5.52297817e-01]   [  1.38789626e+00]   [  5.78637678e-01]   [ -9.71443933e-02]   [ -1.34726391e+00]   [ -9.26879433e-01]   [ -7.62583800e-01]   [ -2.15011793e+00]   [ -1.56341501e+00]   [ -1.02126139e-02]   [  5.89106502e-03]   [  2.23588729e-04]]	
1827	[1, 13, 15, 17, 25, 36, 43, 56, 57]	svm	0.5	0.813043478261	0.214130434783	-0.376857914279	[[  1.68838150e-01]   [  1.75337723e-01]   [  8.92468440e-01]   [  7.76479715e-01]   [ -9.81680876e-01]   [  2.28267386e-02]   [ -7.06482366e-01]   [  4.23875587e-03]   [  2.64860958e-04]]	
948	[14, 24, 38, 47, 54]	ridge	0.7	0.655434782609	0.0576086956522	-0.269236809008	[[ 0.15207388]   [ 0.46955104]   [-0.13580861]   [-0.54843257]   [ 0.15229956]]	
1387	[16, 22, 24, 29, 41, 49, 54]	svm	0.5	0.779347826087	0.188043478261	-0.287846743883	[[ 0.42216408]   [ 0.22560171]   [ 0.63497062]   [-2.06874716]   [-2.15475832]   [-0.69507595]   [ 0.37002982]]	
2268	[7, 13, 15, 21, 22, 23, 33, 40, 46, 47, 49]	ridge	0.7	0.8	0.235869565217	-0.556855428844	[[ 0.7190157 ]   [ 0.25371821]   [ 0.21846313]   [ 0.25829844]   [ 0.11478869]   [ 0.65357677]   [-0.11148382]   [-0.16310526]   [-0.0952147 ]   [-0.35689527]   [-0.30757375]]	
507	[23, 42, 47]	svm	0.5	0.709782608696	0.11847826087	-0.312091884412	[[ 2.16742393]   [-1.0254443 ]   [-0.73501023]]	
68	[50]	ridge	0.7	0.613043478261	0.0	-0.136223346632	-0.541978531888	
2708	[2, 3, 4, 5, 6, 7, 8, 20, 25, 27, 31, 49, 54]	ridge	0.7	0.786956521739	0.195652173913	-0.434874209878	[[-0.02060251]   [ 0.23162017]   [ 0.03514986]   [ 0.21236211]   [ 0.52008078]   [ 0.63228223]   [ 0.32678509]   [ 0.31799481]   [-0.10396548]   [-0.03447082]   [-0.07147746]   [-0.12541939]   [ 0.12504213]]	
1828	[2, 13, 17, 23, 29, 37, 49, 52, 53]	ridge	0.7	0.744565217391	0.167391304348	-0.396721207356	[[-0.01651846]   [ 0.13384905]   [ 0.44114785]   [ 0.64195231]   [-0.16233634]   [-0.29104872]   [-0.19792956]   [ 0.17050258]   [ 0.76349884]]	
949	[14, 24, 38, 47, 54]	ridge	0.5	0.654347826087	0.0673913043478	-0.272628935868	[[ 0.14375   ]   [ 0.51031587]   [-0.12109136]   [-0.52579195]   [ 0.13219401]]	
1388	[14, 26, 30, 35, 36, 53, 55]	ridge	0.7	0.730434782609	0.103260869565	-0.230849189827	[[ 0.06980404]   [-0.18634324]   [-0.13736362]   [-0.07885625]   [-0.01853676]   [ 1.08538886]   [ 0.002365  ]]	
2269	[7, 13, 15, 21, 22, 23, 33, 40, 46, 47, 49]	ridge	0.5	0.789130434783	0.222826086957	-0.547739892084	[[ 0.66608588]   [ 0.24832121]   [ 0.24733136]   [ 0.23541587]   [ 0.11300348]   [ 0.69326442]   [-0.1193832 ]   [-0.15261569]   [-0.10047137]   [-0.44485777]   [-0.28155832]]	
69	[50]	ridge	0.5	0.603260869565	0.0	-0.145613850464	-0.488166823592	
2709	[2, 3, 4, 5, 6, 7, 8, 20, 25, 27, 31, 49, 54]	ridge	0.5	0.770652173913	0.230434782609	-0.441716831362	[[-0.01772593]   [ 0.25240388]   [ 0.03958637]   [ 0.19562214]   [ 0.54133932]   [ 0.6132652 ]   [ 0.3335755 ]   [ 0.22690167]   [-0.10892823]   [-0.03524016]   [-0.08208601]   [-0.1458717 ]   [ 0.20728676]]	
508	[16, 28, 57]	ridge	0.7	0.685869565217	0.132608695652	-0.388173119775	[[ 0.36045554]   [-0.20496553]   [ 0.00036512]]	
1829	[2, 13, 17, 23, 29, 37, 49, 52, 53]	ridge	0.5	0.765217391304	0.160869565217	-0.377559013941	[[-0.01611983]   [ 0.10865133]   [ 0.42662087]   [ 0.63833839]   [-0.16097285]   [-0.31370857]   [-0.18966228]   [ 0.18175872]   [ 0.66050597]]	
950	[14, 24, 38, 47, 54]	svm	0.7	0.678260869565	0.1	-0.293594490998	[[ 0.139171  ]   [ 0.73760647]   [-0.21575893]   [-0.8561058 ]   [ 0.28727026]]	
1389	[14, 26, 30, 35, 36, 53, 55]	ridge	0.5	0.689130434783	0.115217391304	-0.252189928405	[[ 0.07857406]   [-0.17691146]   [-0.13165545]   [-0.08966919]   [-0.01323754]   [ 1.09229307]   [ 0.00230349]]	
2270	[7, 13, 15, 21, 22, 23, 33, 40, 46, 47, 49]	svm	0.7	0.842391304348	0.263043478261	-0.569990659315	[[ 1.47252932]   [ 0.17549827]   [ 0.59425325]   [ 0.22718842]   [ 0.17356051]   [ 1.66664583]   [-0.34857827]   [-0.3037393 ]   [-0.35353084]   [-0.56201858]   [-0.43215561]]	
509	[16, 28, 57]	ridge	0.5	0.701086956522	0.141304347826	-0.378637838008	[[ 0.331938  ]   [-0.20730865]   [ 0.00036002]]	
2710	[2, 3, 4, 5, 6, 7, 8, 20, 25, 27, 31, 49, 54]	svm	0.7	0.835869565217	0.266304347826	-0.372202345736	[[-0.02782443]   [ 0.24346921]   [ 1.04388575]   [ 0.24601828]   [ 0.53240291]   [ 1.08191563]   [ 0.41841545]   [ 1.01672903]   [-0.68605765]   [-1.70861312]   [-0.32115612]   [-0.23287293]   [ 1.16200937]]	
70	[50]	svm	0.7	0.617391304348	0.0	-0.159051634123	-0.344230945626	
1830	[2, 13, 17, 23, 29, 37, 49, 52, 53]	svm	0.7	0.813043478261	0.223913043478	-0.47070233991	[[-0.01367782]   [ 0.15794652]   [ 0.46393578]   [ 1.55188978]   [-1.56307153]   [-0.29800655]   [-0.172777  ]   [ 0.16701841]   [ 2.71589947]]	
951	[14, 24, 38, 47, 54]	svm	0.5	0.694565217391	0.0869565217391	-0.28372180471	[[ 0.13712998]   [ 0.72308399]   [-0.22538907]   [-0.69032779]   [ 0.35137325]]	
1390	[14, 26, 30, 35, 36, 53, 55]	svm	0.7	0.802173913043	0.19347826087	-0.367464733187	[[-0.02142848]   [-0.79504557]   [-0.33423526]   [-0.94460676]   [-0.08540709]   [ 3.53125033]   [ 0.02787442]]	
2271	[7, 13, 15, 21, 22, 23, 33, 40, 46, 47, 49]	svm	0.5	0.809782608696	0.235869565217	-0.587456084599	[[ 1.40084636]   [ 0.16173069]   [ 0.72654702]   [ 0.24139268]   [ 0.16127542]   [ 1.73262416]   [-0.38202337]   [-0.23818094]   [-0.38139876]   [-0.61712517]   [-0.38827046]]	
71	[50]	svm	0.5	0.584782608696	0.0	-0.171731826558	-0.362070037324	
510	[16, 28, 57]	svm	0.7	0.716304347826	0.160869565217	-0.458260761677	[[ 0.44599349]   [-0.25902631]   [ 0.00066498]]	
2711	[2, 3, 4, 5, 6, 7, 8, 20, 25, 27, 31, 49, 54]	svm	0.5	0.846739130435	0.25652173913	-0.361516854923	[[-0.02531459]   [ 0.23260045]   [ 0.94906451]   [ 0.25022827]   [ 0.68755958]   [ 1.06943978]   [ 0.38752813]   [ 0.73379782]   [-0.73738746]   [-1.72594046]   [-0.35107455]   [-0.24213277]   [ 1.20297096]]	
1831	[2, 13, 17, 23, 29, 37, 49, 52, 53]	svm	0.5	0.794565217391	0.223913043478	-0.48200445842	[[-0.01504381]   [ 0.10276506]   [ 0.49043868]   [ 1.44402235]   [-1.7974513 ]   [-0.30747729]   [-0.1682639 ]   [ 0.17227706]   [ 2.95048683]]	
952	[4, 25, 32, 35, 56]	ridge	0.7	0.661956521739	0.0369565217391	-0.16467896513	[[ 0.03373128]   [-0.13985064]   [ 0.06732437]   [-0.13723178]   [ 0.00089639]]	
1391	[14, 26, 30, 35, 36, 53, 55]	svm	0.5	0.802173913043	0.234782608696	-0.6241408531	[[-0.03181786]   [-0.88772467]   [-0.30818159]   [-0.87321433]   [-0.06388858]   [ 3.68856555]   [ 0.11342562]]	
2272	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	ridge	0.7	0.678260869565	0.115217391304	-0.220124392001	[[-0.02726451]   [ 0.62671801]   [ 0.1865968 ]   [ 0.58485448]   [-0.17239536]   [-0.28667107]   [-0.34138014]   [-0.11678148]   [-0.12960169]   [-0.19219186]   [ 0.13882082]]	
72	[44]	ridge	0.7	0.604347826087	0.0	-0.203030508165	-0.129893817101	
511	[16, 28, 57]	svm	0.5	0.729347826087	0.164130434783	-0.406817500536	[[ 0.3225169 ]   [-0.28533585]   [ 0.00055065]]	
2712	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	ridge	0.7	0.788043478261	0.204347826087	-0.412727425504	[[ -2.87996091e-02]   [  6.82010103e-01]   [  8.55799571e-02]   [  7.01446626e-01]   [  3.14082338e-01]   [ -1.12320785e-01]   [ -2.71376177e-02]   [ -1.51517363e-01]   [  1.44888168e-01]   [ -1.45999561e-01]   [ -7.15185366e-02]   [  9.58671923e-02]   [  3.07008271e-04]]	
1832	[8, 21, 26, 30, 33, 35, 37, 50, 55]	ridge	0.7	0.738043478261	0.214130434783	-0.362097084427	[[ 0.31078252]   [ 0.25430082]   [-0.1301471 ]   [-0.08704993]   [-0.13349246]   [-0.12350726]   [-0.27121929]   [-0.04453544]   [ 0.00379348]]	
953	[4, 25, 32, 35, 56]	ridge	0.5	0.661956521739	0.0532608695652	-0.17291493333	[[ 0.03405542]   [-0.13141171]   [ 0.03484138]   [-0.13572758]   [ 0.00091862]]	
1392	[6, 9, 11, 19, 27, 34, 38]	ridge	0.7	0.722826086957	0.169565217391	-0.522248857081	[[ 0.7224317 ]   [ 0.5883296 ]   [ 0.7764125 ]   [ 0.1102124 ]   [-0.0325349 ]   [-0.19539065]   [-0.10764351]]	
2273	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	ridge	0.5	0.694565217391	0.103260869565	-0.212236624602	[[-0.01968603]   [ 0.61538359]   [ 0.11310578]   [ 0.58723395]   [-0.17051974]   [-0.2852697 ]   [-0.30556863]   [-0.10307303]   [-0.1510416 ]   [-0.1824609 ]   [ 0.12921061]]	
73	[44]	ridge	0.5	0.610869565217	0.0	-0.198080314667	-0.160359830891	
512	[31, 42, 55]	ridge	0.7	0.601086956522	0.0054347826087	-0.190519383527	[[-0.28495837]   [-0.17447352]   [ 0.00297958]]	
2713	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	ridge	0.5	0.788043478261	0.222826086957	-0.434381650124	[[ -2.78076062e-02]   [  7.36997457e-01]   [  1.33818800e-01]   [  7.66950151e-01]   [  3.70101716e-01]   [ -1.00988966e-01]   [ -6.50104659e-02]   [ -1.41082643e-01]   [  1.11609859e-01]   [ -8.30238129e-02]   [ -6.86702989e-02]   [  8.69666239e-02]   [  2.78958238e-04]]	
1833	[8, 21, 26, 30, 33, 35, 37, 50, 55]	ridge	0.5	0.753260869565	0.202173913043	-0.361437256919	[[ 0.3310242 ]   [ 0.25709145]   [-0.14447806]   [-0.11416212]   [-0.13790554]   [-0.07406193]   [-0.2590782 ]   [-0.01847207]   [ 0.00247812]]	
954	[4, 25, 32, 35, 56]	svm	0.7	0.720652173913	0.175	-0.281039132983	[[ 0.84337371]   [-0.75670899]   [-0.79774225]   [-0.82084716]   [ 0.00666462]]	
1393	[6, 9, 11, 19, 27, 34, 38]	ridge	0.5	0.730434782609	0.186956521739	-0.508620549745	[[ 0.57557083]   [ 0.55848046]   [ 0.80279759]   [ 0.10366778]   [-0.03383959]   [-0.21966834]   [-0.09465865]]	
2274	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	svm	0.7	0.701086956522	0.146739130435	-0.202618955843	[[-0.02956659]   [ 0.82855118]   [ 0.11817446]   [ 1.05374357]   [-0.55729687]   [-1.10124768]   [-0.35548882]   [-0.1029571 ]   [-0.55563315]   [-0.1756765 ]   [ 0.2322868 ]]	
513	[31, 42, 55]	ridge	0.5	0.616304347826	0.0054347826087	-0.183924804697	[[-0.2915517 ]   [-0.17197936]   [ 0.00301197]]	
74	[44]	svm	0.7	0.602173913043	0.0	-0.180836296457	-0.908467015094	
2714	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	svm	0.7	0.839130434783	0.259782608696	-0.458517929646	[[ -2.80548614e-02]   [  1.36882058e+00]   [  9.53150651e-02]   [  1.55609258e+00]   [  3.98999860e-01]   [ -6.47123686e-01]   [ -7.36095162e-03]   [ -6.35101056e-01]   [ -2.98400863e-01]   [ -3.04178367e-01]   [ -4.72836768e-02]   [  5.32762881e-01]   [  5.77025607e-04]]	
1834	[8, 21, 26, 30, 33, 35, 37, 50, 55]	svm	0.7	0.801086956522	0.261956521739	-0.390286747618	[[ 0.52853418]   [ 0.25736127]   [-0.64208639]   [-1.30024127]   [-0.31631342]   [-0.45881839]   [-0.39824889]   [-0.10927635]   [ 0.03464035]]	
955	[4, 25, 32, 35, 56]	svm	0.5	0.734782608696	0.198913043478	-0.277344905243	[[ 1.35649184]   [-0.7718292 ]   [-0.79341974]   [-0.85819587]   [ 0.00650198]]	
1394	[6, 9, 11, 19, 27, 34, 38]	svm	0.7	0.758695652174	0.209782608696	-0.45437259267	[[ 0.6580958 ]   [ 0.83345676]   [ 0.70065686]   [ 0.11511262]   [-2.43218349]   [ 0.30278114]   [-0.32721138]]	
2275	[2, 6, 14, 15, 33, 34, 37, 38, 39, 49, 54]	svm	0.5	0.70652173913	0.140217391304	-0.188285362741	[[-0.02818777]   [ 0.72124143]   [ 0.10393655]   [ 1.00632457]   [-0.54972627]   [-1.18342551]   [-0.37239875]   [-0.10239414]   [-0.51288519]   [-0.24494504]   [ 0.36421692]]	
75	[44]	svm	0.5	0.597826086957	0.0	-0.180480827895	-1.06647961173	
514	[31, 42, 55]	svm	0.7	0.747826086957	0.184782608696	-0.613458869977	[[-3.56226955]   [-1.30197992]   [ 0.15768632]]	
2715	[2, 7, 10, 23, 24, 25, 28, 33, 34, 35, 38, 54, 57]	svm	0.5	0.861956521739	0.278260869565	-0.448882746948	[[ -2.54618128e-02]   [  1.39483739e+00]   [  8.74505754e-02]   [  1.44714085e+00]   [  6.13975479e-01]   [ -8.55929146e-01]   [  6.91521629e-02]   [ -7.43478669e-01]   [ -8.52650761e-01]   [ -2.81693407e-01]   [ -1.12649421e-01]   [  5.70650808e-01]   [  6.12116879e-04]]	
1835	[8, 21, 26, 30, 33, 35, 37, 50, 55]	svm	0.5	0.815217391304	0.255434782609	-0.400467243988	[[ 0.57965879]   [ 0.25995949]   [-0.73514728]   [-0.51886378]   [-0.33806209]   [-0.51976687]   [-0.26690388]   [-0.04768239]   [ 0.03106368]]	
956	[5, 11, 26, 30, 43]	ridge	0.7	0.722826086957	0.165217391304	-0.281858970762	[[ 0.2728124 ]   [ 1.03642673]   [-0.16855659]   [-0.19376434]   [-0.40284071]]	
1395	[6, 9, 11, 19, 27, 34, 38]	svm	0.5	0.733695652174	0.205434782609	-0.47521508199	[[ 0.66143109]   [ 0.74669007]   [ 0.713269  ]   [ 0.12816311]   [-2.14184773]   [ 0.54481977]   [-0.15899595]]	
