features	accuracy	lamda	sensitivity	classibias
[2  8  14  38  46  48  49]	0.676086956522	0.7	0.095652173913	-0.189677675456
[7  8  10  15  30  33  35  39  44  51  55]	0.789130434783	0.5	0.198913043478	-0.373088548107
[1  30  39  45  56]	0.752173913043	0.5	0.170652173913	-0.340032401721
[10  18  26  29  33  34  35  41  44  50  53  54  56]	0.805434782609	0.7	0.255434782609	-0.409615268803
[2  8  14  38  46  48  49]	0.671739130435	0.5	0.101086956522	-0.193645206925
[9  14  16  37  42  47  49  54  57]	0.744565217391	0.7	0.185869565217	-0.376115039139
[32]	0.591304347826	0.7	0.0	-0.187272051284
[10  18  26  29  33  34  35  41  44  50  53  54  56]	0.825	0.5	0.252173913043	-0.455766568206
[8  20  40]	0.677173913043	0.7	0.0760869565217	-0.30874961387
[9  14  16  37  42  47  49  54  57]	0.730434782609	0.5	0.173913043478	-0.373753600026
[32]	0.605434782609	0.5	0.0	-0.175956070261
[8  20  40]	0.692391304348	0.5	0.0891304347826	-0.302241751436
[4  8  39  40  41]	0.654347826087	0.7	0.070652173913	-0.222699869516
[4  11  14  16  23  32  40  44  48  54  57]	0.778260869565	0.7	0.228260869565	-0.555547067674
[1  28  33  47  48  51  55]	0.70652173913	0.7	0.120652173913	-0.26380248835
[4  11  14  16  23  32  40  44  48  54  57]	0.8	0.5	0.220652173913	-0.498592458716
[4  8  39  40  41]	0.684782608696	0.5	0.0782608695652	-0.206581979577
[2  10  14  15  18  21  23  24  25  26  31  42  52]	0.833695652174	0.7	0.270652173913	-0.448966930793
[1  28  33  47  48  51  55]	0.679347826087	0.5	0.101086956522	-0.276540515478
[8  20  22  36  41  42  44  47  54]	0.723913043478	0.7	0.11847826087	-0.18339479467
[2  10  14  15  18  21  23  24  25  26  31  42  52]	0.854347826087	0.5	0.272826086957	-0.451234801589
[52]	0.655434782609	0.7	0.0467391304348	-0.276809416152
[8  22  28]	0.647826086957	0.7	0.0815217391304	-0.269726205031
[8  20  22  36  41  42  44  47  54]	0.716304347826	0.5	0.13152173913	-0.191250247191
[52]	0.651086956522	0.5	0.0554347826087	-0.284528575088
[8  22  28]	0.638043478261	0.5	0.0684782608696	-0.261282973908
[4  5  11  12  21  24  34  44  48  52  55]	0.841304347826	0.7	0.284782608696	-0.617284142245
[4  23  36  48  54]	0.730434782609	0.7	0.119565217391	-0.314800955925
[1  12  23  28  30  43  51]	0.726086956522	0.7	0.114130434783	-0.254186477686
[4  5  11  12  21  24  34  44  48  52  55]	0.832608695652	0.5	0.26847826087	-0.595641534677
[4  23  36  48  54]	0.722826086957	0.5	0.13152173913	-0.320242636245
[14  16  18  21  25  26  31  40  41  43  48  50  57]	0.826086956522	0.7	0.295652173913	-0.447573775436
[1  12  23  28  30  43  51]	0.730434782609	0.5	0.126086956522	-0.258061182441
[20]	0.636956521739	0.7	0.0630434782609	-0.291430147296
[14  16  18  21  25  26  31  40  41  43  48  50  57]	0.845652173913	0.5	0.297826086957	-0.467342263657
[7  21  23  25  30  32  35  36  41]	0.817391304348	0.7	0.248913043478	-0.479908683408
[17  26  31]	0.690217391304	0.7	0.117391304348	-0.177284308733
[20]	0.659782608696	0.5	0.0684782608696	-0.282408548458
[7  21  23  25  30  32  35  36  41]	0.823913043478	0.5	0.238043478261	-0.48030238625
[17  26  31]	0.702173913043	0.5	0.120652173913	-0.181692614098
[7  20  29  38  41]	0.746739130435	0.7	0.161956521739	-0.343047586204
[4  8  13  18  19  23  29  39  40  47  55]	0.778260869565	0.7	0.20652173913	-0.664284957203
[4  26  31  38  39  48  49]	0.620652173913	0.7	0.00434782608696	-0.0232367628975
[7  20  29  38  41]	0.790217391304	0.5	0.164130434783	-0.318621820138
[4  8  13  18  19  23  29  39  40  47  55]	0.773913043478	0.5	0.217391304348	-0.664801894577
[1  7  14  15  25  28  29  38  40  42  43  49  50]	0.772826086957	0.7	0.180434782609	-0.191051090784
[4  26  31  38  39  48  49]	0.614130434783	0.5	0.0054347826087	-0.022032719574
[8]	0.653260869565	0.7	0.0728260869565	-0.282747560027
[10  12  14  16  21  26  33  42  44]	0.79347826087	0.7	0.248913043478	-0.314495648691
[1  7  14  15  25  28  29  38  40  42  43  49  50]	0.810869565217	0.5	0.196739130435	-0.160967928025
[14  30  36]	0.588043478261	0.7	0.0108695652174	-0.155338664604
[8]	0.671739130435	0.5	0.0717391304348	-0.2707542128
[10  12  14  16  21  26  33  42  44]	0.801086956522	0.5	0.28152173913	-0.325873039428
[14  30  36]	0.588043478261	0.5	0.0173913043478	-0.165497922995
[8  16  46  53  54]	0.805434782609	0.7	0.238043478261	-0.532831163732
[1  8  10  17  20  25  30  33  54  56  57]	0.807608695652	0.7	0.252173913043	-0.434995447693
[21  25  26  27  49  50  52]	0.832608695652	0.7	0.295652173913	-0.204248977036
[8  16  46  53  54]	0.810869565217	0.5	0.240217391304	-0.584519748822
[6  7  8  21  24  28  31  33  34  41  43  48  52]	0.832608695652	0.7	0.261956521739	-0.558263021307
[1  8  10  17  20  25  30  33  54  56  57]	0.813043478261	0.5	0.246739130435	-0.429938487833
[21  25  26  27  49  50  52]	0.839130434783	0.5	0.28152173913	-0.218075335139
[4  29]	0.622826086957	0.7	0.00652173913043	-0.154277410623
[6  7  8  21  24  28  31  33  34  41  43  48  52]	0.822826086957	0.5	0.239130434783	-0.579041833375
[2  13  14  18  21  33  39  43  45]	0.780434782609	0.7	0.23152173913	-0.381958338878
[3  12  14]	0.641304347826	0.7	0.0673913043478	-0.311072101075
[4  29]	0.614130434783	0.5	0.00978260869565	-0.158781074401
[2  13  14  18  21  33  39  43  45]	0.761956521739	0.5	0.208695652174	-0.396395035648
[3  12  14]	0.620652173913	0.5	0.0652173913043	-0.3228266222
[4  10  15  19  23  38  39  43  46  47  49  50]	0.769565217391	0.7	0.2	-0.475055827191
[4  13  30  35  36  49]	0.605434782609	0.7	0.0586956521739	-0.166760319599
[3  6  11  18  28  29  30  52]	0.764130434783	0.7	0.202173913043	-0.441946360451
[4  10  15  19  23  38  39  43  46  47  49  50]	0.730434782609	0.5	0.180434782609	-0.478885313616
[4  13  30  35  36  49]	0.653260869565	0.5	0.0684782608696	-0.139220919575
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.839130434783	0.7	0.26847826087	-0.552934100822
[3  6  11  18  28  29  30  52]	0.76847826087	0.5	0.221739130435	-0.452843084593
[4  29]	0.592391304348	0.7	0.00978260869565	-0.171214293249
[9  12  16  21  30  31  32  45  48  57]	0.785869565217	0.7	0.238043478261	-0.515480799909
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.839130434783	0.5	0.273913043478	-0.581432230677
[2  13  26  50]	0.634782608696	0.7	0.0554347826087	-0.096174212267
[4  29]	0.609782608696	0.5	0.00978260869565	-0.161959129563
[9  12  16  21  30  31  32  45  48  57]	0.798913043478	0.5	0.230434782609	-0.492357539757
[2  13  26  50]	0.660869565217	0.5	0.0695652173913	-0.0900234334158
[4  10  15  19  23  38  39  43  46  47  49  50]	0.732608695652	0.7	0.198913043478	-0.480033106392
[4  13  30  35  36  49]	0.642391304348	0.7	0.0489130434783	-0.139264174363
[3  6  11  18  28  29  30  52]	0.764130434783	0.7	0.227173913043	-0.439990347214
[4  10  15  19  23  38  39  43  46  47  49  50]	0.747826086957	0.5	0.210869565217	-0.469151122994
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.827173913043	0.7	0.265217391304	-0.568500902846
[4  13  30  35  36  49]	0.638043478261	0.5	0.0608695652174	-0.150061201519
[3  6  11  18  28  29  30  52]	0.778260869565	0.5	0.223913043478	-0.441396491093
[17  55]	0.722826086957	0.7	0.146739130435	-0.776502154916
[9  12  16  21  30  31  32  45  48  57]	0.802173913043	0.7	0.232608695652	-0.494196941447
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.847826086957	0.5	0.257608695652	-0.563116914736
[2  13  26  50]	0.65652173913	0.7	0.0739130434783	-0.0884686976912
[17  55]	0.703260869565	0.5	0.133695652174	-0.445805354662
[9  12  16  21  30  31  32  45  48  57]	0.794565217391	0.5	0.23152173913	-0.507157395048
[2  13  26  50]	0.630434782609	0.5	0.070652173913	-0.095353885053
[4  5  6  9  13  19  20  38  42  44  48  51]	0.751086956522	0.7	0.208695652174	-0.592288231436
[10  25  33  36  50  54  56  57]	0.751086956522	0.7	0.182608695652	-0.296363121191
[11  17  31  36  51  54]	0.729347826087	0.7	0.165217391304	-0.313075917672
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.759782608696	0.7	0.222826086957	-0.604313989885
[4  5  6  9  13  19  20  38  42  44  48  51]	0.753260869565	0.5	0.221739130435	-0.596649206393
[10  25  33  36  50  54  56  57]	0.734782608696	0.5	0.217391304348	-0.385624329052
[11  17  31  36  51  54]	0.710869565217	0.5	0.142391304348	-0.311339391855
[4  29]	0.59347826087	0.7	0.00760869565217	-0.171450680011
[1  2  12  13  15  16  22  26  49  52]	0.765217391304	0.7	0.195652173913	-0.340397984127
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.779347826087	0.5	0.242391304348	-0.598407903495
[3  21  34  37]	0.742391304348	0.7	0.208695652174	-0.461835739275
[4  29]	0.60652173913	0.5	0.00652173913043	-0.162192100326
[1  2  12  13  15  16  22  26  49  52]	0.771739130435	0.5	0.194565217391	-0.329649191073
[3  21  34  37]	0.742391304348	0.5	0.216304347826	-0.467261534268
[4  10  15  19  23  38  39  43  46  47  49  50]	0.75	0.7	0.190217391304	-0.453928822911
[3  6  11  18  28  29  30  52]	0.772826086957	0.7	0.197826086957	-0.420550431932
[4  13  30  35  36  49]	0.642391304348	0.7	0.0532608695652	-0.143075111876
[4  10  15  19  23  38  39  43  46  47  49  50]	0.739130434783	0.5	0.173913043478	-0.465353756095
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.825	0.7	0.271739130435	-0.573307736201
[3  6  11  18  28  29  30  52]	0.777173913043	0.5	0.213043478261	-0.445415636779
[4  13  30  35  36  49]	0.65	0.5	0.0652173913043	-0.150228318828
[17  55]	0.680434782609	0.7	0.110869565217	-0.450669867864
[9  12  16  21  30  31  32  45  48  57]	0.792391304348	0.7	0.238043478261	-0.512157532564
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.816304347826	0.5	0.238043478261	-0.577338428285
[2  13  26  50]	0.638043478261	0.7	0.0717391304348	-0.100248960703
[17  55]	0.721739130435	0.5	0.123913043478	-0.434283903553
[9  12  16  21  30  31  32  45  48  57]	0.79347826087	0.5	0.247826086957	-0.574411760827
[2  13  26  50]	0.622826086957	0.5	0.0684782608696	-0.0651997959797
[4  5  6  9  13  19  20  38  42  44  48  51]	0.761956521739	0.7	0.236956521739	-0.566357643293
[10  25  33  36  50  54  56  57]	0.765217391304	0.7	0.201086956522	-0.285012816811
[11  17  31  36  51  54]	0.726086956522	0.7	0.14347826087	-0.313793491749
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.771739130435	0.7	0.236956521739	-0.603872927895
[4  5  6  9  13  19  20  38  42  44  48  51]	0.758695652174	0.5	0.226086956522	-0.591649451505
[18  52]	0.661956521739	0.7	0.105434782609	-0.361167942022
[11  17  31  36  51  54]	0.685869565217	0.5	0.126086956522	-0.329400967071
[10  25  33  36  50  54  56  57]	0.770652173913	0.5	0.192391304348	-0.286551009388
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.74347826087	0.5	0.233695652174	-0.61958674139
[1  2  12  13  15  16  22  26  49  52]	0.76847826087	0.7	0.205434782609	-0.336621146616
[3  21  34  37]	0.770652173913	0.7	0.213043478261	-0.442278438764
[18  52]	0.675	0.5	0.0880434782609	-0.351267982747
[1  2  12  13  15  16  22  26  49  52]	0.792391304348	0.5	0.208695652174	-0.386685581437
[3  21  34  37]	0.744565217391	0.5	0.19347826087	-0.45317316452
[6  12  14  15  21  28  32  35  48  54  55  57]	0.816304347826	0.7	0.252173913043	-0.770939168378
[1  6  42  45  48  53]	0.788043478261	0.7	0.227173913043	-0.367791287517
[7  21  22  28  29  34  46  52]	0.813043478261	0.7	0.245652173913	-0.500133943986
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.835869565217	0.7	0.257608695652	-0.202700983322
[6  12  14  15  21  28  32  35  48  54  55  57]	0.779347826087	0.5	0.241304347826	-0.792607882885
[4  29]	0.613043478261	0.7	0.00760869565217	-0.16171171232
[7  21  22  28  29  34  46  52]	0.788043478261	0.5	0.233695652174	-0.510194584049
[1  6  42  45  48  53]	0.786956521739	0.5	0.213043478261	-0.378232338552
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.823913043478	0.5	0.252173913043	-0.191797916694
[1  4  12  22  23  24  37  38  44  51]	0.770652173913	0.7	0.170652173913	-0.31373086972
[6  25  51  53]	0.791304347826	0.7	0.234782608696	-0.308566164087
[4  29]	0.603260869565	0.5	0.0054347826087	-0.162005130076
[1  4  12  22  23  24  37  38  44  51]	0.769565217391	0.5	0.167391304348	-0.304143569388
[6  25  51  53]	0.817391304348	0.5	0.208695652174	-0.286546736554
[4  10  15  19  23  38  39  43  46  47  49  50]	0.734782608696	0.7	0.203260869565	-0.457348207798
[4  13  30  35  36  49]	0.64347826087	0.7	0.0532608695652	-0.134748855759
[3  6  11  18  28  29  30  52]	0.764130434783	0.7	0.207608695652	-0.429956719597
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.821739130435	0.7	0.24347826087	-0.573003299012
[17  55]	0.672826086957	0.7	0.1	-0.454516558511
[4  10  15  19  23  38  39  43  46  47  49  50]	0.75	0.5	0.186956521739	-0.448201879093
[4  13  30  35  36  49]	0.614130434783	0.5	0.0608695652174	-0.156402446885
[3  6  11  18  28  29  30  52]	0.759782608696	0.5	0.209782608696	-0.433290415618
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.823913043478	0.5	0.269565217391	-0.563978031986
[17  55]	0.702173913043	0.5	0.13152173913	-0.43490957252
[9  12  16  21  30  31  32  45  48  57]	0.807608695652	0.7	0.23152173913	-0.480951610387
[2  13  26  50]	0.658695652174	0.7	0.0728260869565	-0.0871683278644
[9  12  16  21  30  31  32  45  48  57]	0.776086956522	0.5	0.223913043478	-0.512318371607
[2  13  26  50]	0.65	0.5	0.070652173913	-0.0939634597343
[4  5  6  9  13  19  20  38  42  44  48  51]	0.766304347826	0.7	0.228260869565	-0.588997766517
[10  25  33  36  50  54  56  57]	0.739130434783	0.7	0.195652173913	-0.316080304868
[11  17  31  36  51  54]	0.732608695652	0.7	0.169565217391	-0.311461478991
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.767391304348	0.7	0.225	-0.608538562347
[4  5  6  9  13  19  20  38  42  44  48  51]	0.780434782609	0.5	0.23152173913	-0.554316193716
[18  52]	0.688043478261	0.7	0.110869565217	-0.356580316879
[10  25  33  36  50  54  56  57]	0.764130434783	0.5	0.205434782609	-0.283728574042
[11  17  31  36  51  54]	0.747826086957	0.5	0.161956521739	-0.301701123022
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.760869565217	0.5	0.225	-0.610191750514
[1  2  12  13  15  16  22  26  49  52]	0.740217391304	0.7	0.178260869565	-0.319980469077
[18  52]	0.690217391304	0.5	0.102173913043	-0.346102176011
[3  21  34  37]	0.740217391304	0.7	0.197826086957	-0.434655364364
[1  2  12  13  15  16  22  26  49  52]	0.765217391304	0.5	0.192391304348	-0.324984137978
[3  21  34  37]	0.741304347826	0.5	0.19347826087	-0.446498315234
[1  6  42  45  48  53]	0.777173913043	0.7	0.201086956522	-0.366131538253
[6  12  14  15  21  28  32  35  48  54  55  57]	0.783695652174	0.7	0.265217391304	-0.604372733574
[7  21  22  28  29  34  46  52]	0.80652173913	0.7	0.248913043478	-0.507251380858
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.808695652174	0.7	0.226086956522	-0.192054689609
[1  6  42  45  48  53]	0.767391304348	0.5	0.223913043478	-0.381956482352
[6  12  14  15  21  28  32  35  48  54  55  57]	0.785869565217	0.5	0.245652173913	-0.603716022048
[31  32]	0.620652173913	0.7	0.0	-0.153003946291
[7  21  22  28  29  34  46  52]	0.810869565217	0.5	0.215217391304	-0.525716382308
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.808695652174	0.5	0.252173913043	-0.192311981161
[6  25  51  53]	0.801086956522	0.7	0.217391304348	-0.308641396425
[1  4  12  22  23  24  37  38  44  51]	0.751086956522	0.7	0.152173913043	-0.317933672813
[31  32]	0.604347826087	0.5	0.0	-0.16368497613
[6  25  51  53]	0.797826086957	0.5	0.223913043478	-0.326390050789
[1  4  12  22  23  24  37  38  44  51]	0.747826086957	0.5	0.164130434783	-0.335129821874
[5  10  23  29  30  33  41  51]	0.75	0.7	0.185869565217	-0.364516690528
[1  5  7  9  22  29  32  36  37  45  47  55]	0.790217391304	0.7	0.223913043478	-0.4390721398
[11  13  15  16  22  28]	0.765217391304	0.7	0.173913043478	-0.388510671618
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.852173913043	0.7	0.28152173913	-0.193422851478
[4  29]	0.616304347826	0.7	0.00434782608696	-0.160880065249
[1  5  7  9  22  29  32  36  37  45  47  55]	0.780434782609	0.5	0.21847826087	-0.455622029563
[5  10  23  29  30  33  41  51]	0.776086956522	0.5	0.198913043478	-0.342171587089
[11  13  15  16  22  28]	0.739130434783	0.5	0.164130434783	-0.40430339795
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.860869565217	0.5	0.310869565217	-0.176001007422
[6  12  27  55]	0.784782608696	0.7	0.242391304348	-0.752048326702
[9  11  24  25  28  37  42  44  48  53]	0.834782608696	0.7	0.269565217391	-0.27602703076
[4  29]	0.590217391304	0.5	0.00652173913043	-0.172643481852
[6  12  27  55]	0.741304347826	0.5	0.183695652174	-0.376652956422
[9  11  24  25  28  37  42  44  48  53]	0.807608695652	0.5	0.257608695652	-0.276597235983
[4  10  15  19  23  38  39  43  46  47  49  50]	0.759782608696	0.7	0.178260869565	-0.462084097002
[3  6  11  18  28  29  30  52]	0.754347826087	0.7	0.208695652174	-0.4467696297
[4  13  30  35  36  49]	0.620652173913	0.7	0.0652173913043	-0.156171458825
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.81847826087	0.7	0.261956521739	-0.585883056026
[4  10  15  19  23  38  39  43  46  47  49  50]	0.767391304348	0.5	0.220652173913	-0.489707496085
[3  6  11  18  28  29  30  52]	0.777173913043	0.5	0.190217391304	-0.414623570817
[4  13  30  35  36  49]	0.646739130435	0.5	0.0673913043478	-0.149804526701
[17  55]	0.672826086957	0.7	0.109782608696	-0.455804424188
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.81847826087	0.5	0.252173913043	-0.574754985075
[2  13  26  50]	0.653260869565	0.7	0.0739130434783	-0.0897179397939
[9  12  16  21  30  31  32  45  48  57]	0.801086956522	0.7	0.258695652174	-0.504215162139
[17  55]	0.722826086957	0.5	0.132608695652	-0.427427397983
[2  13  26  50]	0.660869565217	0.5	0.070652173913	-0.0833661223014
[9  12  16  21  30  31  32  45  48  57]	0.791304347826	0.5	0.23152173913	-0.517481519006
[4  5  6  9  13  19  20  38  42  44  48  51]	0.769565217391	0.7	0.213043478261	-0.575979807951
[10  25  33  36  50  54  56  57]	0.771739130435	0.7	0.214130434783	-0.296514234789
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.75652173913	0.7	0.234782608696	-0.617957269421
[11  17  31  36  51  54]	0.720652173913	0.7	0.142391304348	-0.317652917672
[4  5  6  9  13  19  20  38  42  44  48  51]	0.779347826087	0.5	0.240217391304	-0.570438641534
[10  25  33  36  50  54  56  57]	0.75652173913	0.5	0.205434782609	-0.289146960502
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.751086956522	0.5	0.263043478261	-0.590299937289
[18  52]	0.714130434783	0.7	0.15652173913	-0.4610165625
[11  17  31  36  51  54]	0.702173913043	0.5	0.15652173913	-0.341263433572
[3  21  34  37]	0.732608695652	0.7	0.180434782609	-0.447992031436
[18  52]	0.69347826087	0.5	0.102173913043	-0.344787106505
[1  2  12  13  15  16  22  26  49  52]	0.738043478261	0.7	0.188043478261	-0.34741986903
[3  21  34  37]	0.769565217391	0.5	0.202173913043	-0.443490310338
[1  2  12  13  15  16  22  26  49  52]	0.778260869565	0.5	0.204347826087	-0.317671730221
[6  12  14  15  21  28  32  35  48  54  55  57]	0.789130434783	0.7	0.242391304348	-0.584788334147
[7  21  22  28  29  34  46  52]	0.779347826087	0.7	0.24347826087	-0.51116827393
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.810869565217	0.7	0.239130434783	-0.234002639073
[1  6  42  45  48  53]	0.79347826087	0.7	0.205434782609	-0.361371929236
[6  12  14  15  21  28  32  35  48  54  55  57]	0.782608695652	0.5	0.248913043478	-0.599863840016
[7  21  22  28  29  34  46  52]	0.804347826087	0.5	0.238043478261	-0.502093643468
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.83152173913	0.5	0.260869565217	-0.205420387009
[1  6  42  45  48  53]	0.769565217391	0.5	0.188043478261	-0.415384633678
[31  32]	0.59347826087	0.7	0.0	-0.17000957074
[6  25  51  53]	0.790217391304	0.7	0.216304347826	-0.293197796923
[1  4  12  22  23  24  37  38  44  51]	0.735869565217	0.7	0.164130434783	-0.329765877723
[31  32]	0.61847826087	0.5	0.0	-0.154440907527
[6  25  51  53]	0.810869565217	0.5	0.217391304348	-0.289950994309
[1  4  12  22  23  24  37  38  44  51]	0.775	0.5	0.15	-0.309595966142
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.846739130435	0.7	0.303260869565	-0.199918874112
[5  10  23  29  30  33  41  51]	0.760869565217	0.7	0.18152173913	-0.334958827683
[11  13  15  16  22  28]	0.739130434783	0.7	0.173913043478	-0.403266642677
[1  5  7  9  22  29  32  36  37  45  47  55]	0.753260869565	0.7	0.23152173913	-0.451286714765
[5  10  23  29  30  33  41  51]	0.754347826087	0.5	0.182608695652	-0.352348390247
[23  32]	0.710869565217	0.7	0.125	-0.331080897782
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.857608695652	0.5	0.291304347826	-0.202024971018
[11  13  15  16  22  28]	0.734782608696	0.5	0.145652173913	-0.417295043069
[1  5  7  9  22  29  32  36  37  45  47  55]	0.755434782609	0.5	0.208695652174	-0.437478677041
[6  12  27  55]	0.778260869565	0.7	0.208695652174	-0.65592226531
[23  32]	0.73152173913	0.5	0.114130434783	-0.312846842771
[9  11  24  25  28  37  42  44  48  53]	0.829347826087	0.7	0.247826086957	-0.246979906935
[6  12  27  55]	0.745652173913	0.5	0.182608695652	-0.321176124634
[9  11  24  25  28  37  42  44  48  53]	0.85652173913	0.5	0.247826086957	-0.235355089987
[3  17  19  29  42  50]	0.715217391304	0.7	0.195652173913	-0.492330462141
[4  12  23  30  32  34  40  54]	0.738043478261	0.7	0.13152173913	-0.324247240932
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.839130434783	0.7	0.283695652174	-0.729562861109
[3  4  13  22  23  25  28  29  36  40  45  47]	0.784782608696	0.7	0.197826086957	-0.175431486857
[4  29]	0.603260869565	0.7	0.00326086956522	-0.162251712685
[3  17  19  29  42  50]	0.708695652174	0.5	0.194565217391	-0.506953746426
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.84347826087	0.5	0.266304347826	-0.704663198353
[4  12  23  30  32  34  40  54]	0.720652173913	0.5	0.133695652174	-0.334696920163
[3  4  13  22  23  25  28  29  36  40  45  47]	0.744565217391	0.5	0.19347826087	-0.199860187566
[5  8  18  54]	0.74347826087	0.7	0.155434782609	-0.437696031893
[4  29]	0.613043478261	0.5	0.00869565217391	-0.159456712247
[6  14  19  33  36  37  42  44  48  52]	0.73152173913	0.7	0.225	-0.335415288223
[5  8  18  54]	0.684782608696	0.5	0.13152173913	-0.455413985366
[6  14  19  33  36  37  42  44  48  52]	0.722826086957	0.5	0.217391304348	-0.333156796469
[4  10  15  19  23  38  39  43  46  47  49  50]	0.747826086957	0.7	0.196739130435	-0.448156456556
[4  13  30  35  36  49]	0.660869565217	0.7	0.0532608695652	-0.135162129533
[3  6  11  18  28  29  30  52]	0.752173913043	0.7	0.225	-0.449818105109
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.827173913043	0.7	0.254347826087	-0.566472705355
[17  55]	0.717391304348	0.7	0.123913043478	-0.431010553466
[4  10  15  19  23  38  39  43  46  47  49  50]	0.732608695652	0.5	0.185869565217	-0.469551813762
[3  6  11  18  28  29  30  52]	0.783695652174	0.5	0.229347826087	-0.508997481573
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.840217391304	0.5	0.277173913043	-0.779575770881
[4  13  30  35  36  49]	0.626086956522	0.5	0.0489130434783	-0.147992314983
[2  13  26  50]	0.636956521739	0.7	0.0630434782609	-0.0967219812589
[17  55]	0.685869565217	0.5	0.114130434783	-0.442523219322
[9  12  16  21  30  31  32  45  48  57]	0.778260869565	0.7	0.25	-0.524583638842
[2  13  26  50]	0.642391304348	0.5	0.0760869565217	-0.0836030178624
[9  12  16  21  30  31  32  45  48  57]	0.816304347826	0.5	0.25	-0.48781073362
[10  25  33  36  50  54  56  57]	0.728260869565	0.7	0.201086956522	-0.314652151246
[4  5  6  9  13  19  20  38  42  44  48  51]	0.764130434783	0.7	0.21847826087	-0.581178934231
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.76847826087	0.7	0.247826086957	-0.619000739054
[11  17  31  36  51  54]	0.7	0.7	0.157608695652	-0.347966174133
[18  52]	0.667391304348	0.7	0.0967391304348	-0.358711268355
[10  25  33  36  50  54  56  57]	0.757608695652	0.5	0.196739130435	-0.287966592404
[11  17  31  36  51  54]	0.74347826087	0.5	0.154347826087	-0.309750413385
[4  5  6  9  13  19  20  38  42  44  48  51]	0.785869565217	0.5	0.228260869565	-0.565847218992
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.754347826087	0.5	0.228260869565	-0.613213774383
[18  52]	0.727173913043	0.5	0.147826086957	-0.411444270787
[3  21  34  37]	0.739130434783	0.7	0.185869565217	-0.439667474013
[1  2  12  13  15  16  22  26  49  52]	0.784782608696	0.7	0.204347826087	-0.313284099557
[3  21  34  37]	0.75	0.5	0.211956521739	-0.448366093534
[1  2  12  13  15  16  22  26  49  52]	0.798913043478	0.5	0.220652173913	-0.306986163888
[7  21  22  28  29  34  46  52]	0.805434782609	0.7	0.241304347826	-0.501377314906
[6  12  14  15  21  28  32  35  48  54  55  57]	0.764130434783	0.7	0.226086956522	-0.621158150992
[1  6  42  45  48  53]	0.759782608696	0.7	0.194565217391	-0.383027162452
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.821739130435	0.7	0.242391304348	-0.200300512677
[31  32]	0.611956521739	0.7	0.0	-0.159775345241
[6  12  14  15  21  28  32  35  48  54  55  57]	0.796739130435	0.5	0.264130434783	-0.771157344149
[7  21  22  28  29  34  46  52]	0.807608695652	0.5	0.24347826087	-0.533352266778
[1  6  42  45  48  53]	0.76847826087	0.5	0.20652173913	-0.388439473811
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.830434782609	0.5	0.245652173913	-0.200850639931
[6  25  51  53]	0.797826086957	0.7	0.217391304348	-0.297297043308
[31  32]	0.597826086957	0.5	0.0	-0.16349473264
[1  4  12  22  23  24  37  38  44  51]	0.744565217391	0.7	0.154347826087	-0.318293904321
[6  25  51  53]	0.78152173913	0.5	0.196739130435	-0.308700771021
[1  4  12  22  23  24  37  38  44  51]	0.753260869565	0.5	0.165217391304	-0.314706797693
[5  10  23  29  30  33  41  51]	0.764130434783	0.7	0.175	-0.343710534883
