features	accuracy	lamda	sensitivity	classibias
[1  2  11  17  23  31  35  40  42  44  50]	0.727173913043	0.5	0.152173913043	-0.348119615355
[19  28  36]	0.661956521739	0.7	0.136956521739	-0.409829145788
[8  10  14  23  26  27  38  40  43  44  46  47  48]	0.73152173913	0.5	0.147826086957	-0.206398631576
[10]	0.597826086957	0.5	0.0315217391304	-0.265279397206
[13  15  24  26  33  36  41  49  54]	0.719565217391	0.5	0.13152173913	-0.204989715314
[2  17  20  28  36  42  56]	0.711956521739	0.5	0.125	-0.326349696438
[19  28  36]	0.652173913043	0.5	0.125	-0.406339685884
[6  13  29  33  48]	0.684782608696	0.7	0.103260869565	-0.268257840444
[3  18  21  22  31  32  36  38  42  53  56]	0.785869565217	0.7	0.222826086957	-0.579116075086
[38]	0.596739130435	0.7	0.0	-0.214465707107
[1  5  8  15  16  25  27  41  43  47  48  49  54]	0.728260869565	0.7	0.196739130435	-0.325435546078
[1  3  8  15  19  31  43  48  49]	0.70652173913	0.7	0.186956521739	-0.535188555793
[8  18  20  21  28  42  57]	0.759782608696	0.7	0.20652173913	-0.553106592673
[6  13  29  33  48]	0.648913043478	0.5	0.075	-0.269585603482
[3  18  21  22  31  32  36  38  42  53  56]	0.796739130435	0.5	0.225	-0.568483427731
[1  33  45]	0.621739130435	0.7	0.0304347826087	-0.185592141091
[38]	0.601086956522	0.5	0.0	-0.212451461846
[1  5  8  15  16  25  27  41  43  47  48  49  54]	0.770652173913	0.5	0.196739130435	-0.291240109155
[1  3  8  15  19  31  43  48  49]	0.719565217391	0.5	0.191304347826	-0.526138462091
[8  18  20  21  28  42  57]	0.763043478261	0.5	0.197826086957	-0.564342273829
[1  33  45]	0.579347826087	0.5	0.0326086956522	-0.213433046557
[1  19  33  35  40]	0.676086956522	0.7	0.13152173913	-0.419215475858
[46]	0.603260869565	0.7	0.0	-0.186090188643
[13  15  18  20  30  31  32  39  41  43  56]	0.703260869565	0.7	0.139130434783	-0.304639776346
[2  6  7  15  28  32  35  44  48  51  55  56  57]	0.784782608696	0.7	0.184782608696	-0.4017991296
[1  13  15  17  25  36  43  56  57]	0.73152173913	0.7	0.179347826087	-0.363375000667
[16  22  24  29  41  49  54]	0.736956521739	0.7	0.115217391304	-0.288917855265
[1  19  33  35  40]	0.665217391304	0.5	0.134782608696	-0.41416072953
[46]	0.617391304348	0.5	0.0	-0.17515823968
[13  15  18  20  30  31  32  39  41  43  56]	0.690217391304	0.5	0.132608695652	-0.30843114984
[23  42  47]	0.701086956522	0.7	0.0978260869565	-0.279654791839
[2  6  7  15  28  32  35  44  48  51  55  56  57]	0.776086956522	0.5	0.197826086957	-0.43358382853
[1  13  15  17  25  36  43  56  57]	0.741304347826	0.5	0.152173913043	-0.351857659493
[16  22  24  29  41  49  54]	0.723913043478	0.5	0.122826086957	-0.295981673848
[23  42  47]	0.710869565217	0.5	0.107608695652	-0.284081768632
[14  24  38  47  54]	0.655434782609	0.7	0.0576086956522	-0.269236809008
[7  13  15  21  22  23  33  40  46  47  49]	0.8	0.7	0.235869565217	-0.556855428844
[50]	0.613043478261	0.7	0.0	-0.136223346632
[2  3  4  5  6  7  8  20  25  27  31  49  54]	0.786956521739	0.7	0.195652173913	-0.434874209878
[2  13  17  23  29  37  49  52  53]	0.744565217391	0.7	0.167391304348	-0.396721207356
[14  24  38  47  54]	0.654347826087	0.5	0.0673913043478	-0.272628935868
[14  26  30  35  36  53  55]	0.730434782609	0.7	0.103260869565	-0.230849189827
[7  13  15  21  22  23  33  40  46  47  49]	0.789130434783	0.5	0.222826086957	-0.547739892084
[50]	0.603260869565	0.5	0.0	-0.145613850464
[2  3  4  5  6  7  8  20  25  27  31  49  54]	0.770652173913	0.5	0.230434782609	-0.441716831362
[16  28  57]	0.685869565217	0.7	0.132608695652	-0.388173119775
[2  13  17  23  29  37  49  52  53]	0.765217391304	0.5	0.160869565217	-0.377559013941
[14  26  30  35  36  53  55]	0.689130434783	0.5	0.115217391304	-0.252189928405
[16  28  57]	0.701086956522	0.5	0.141304347826	-0.378637838008
[4  25  32  35  56]	0.661956521739	0.7	0.0369565217391	-0.16467896513
[2  6  14  15  33  34  37  38  39  49  54]	0.678260869565	0.7	0.115217391304	-0.220124392001
[44]	0.604347826087	0.7	0.0	-0.203030508165
[2  7  10  23  24  25  28  33  34  35  38  54  57]	0.788043478261	0.7	0.204347826087	-0.412727425504
[8  21  26  30  33  35  37  50  55]	0.738043478261	0.7	0.214130434783	-0.362097084427
[4  25  32  35  56]	0.661956521739	0.5	0.0532608695652	-0.17291493333
[6  9  11  19  27  34  38]	0.722826086957	0.7	0.169565217391	-0.522248857081
[2  6  14  15  33  34  37  38  39  49  54]	0.694565217391	0.5	0.103260869565	-0.212236624602
[44]	0.610869565217	0.5	0.0	-0.198080314667
[31  42  55]	0.601086956522	0.7	0.0054347826087	-0.190519383527
[2  7  10  23  24  25  28  33  34  35  38  54  57]	0.788043478261	0.5	0.222826086957	-0.434381650124
[8  21  26  30  33  35  37  50  55]	0.753260869565	0.5	0.202173913043	-0.361437256919
[6  9  11  19  27  34  38]	0.730434782609	0.5	0.186956521739	-0.508620549745
[31  42  55]	0.616304347826	0.5	0.0054347826087	-0.183924804697
[5  11  26  30  43]	0.722826086957	0.7	0.165217391304	-0.281858970762
[1  2  11  17  23  31  35  40  42  44  50]	0.736956521739	0.7	0.15	-0.338903696954
[10]	0.627173913043	0.7	0.0358695652174	-0.249358974769
[13  15  24  26  33  36  41  49  54]	0.664130434783	0.7	0.111956521739	-0.218477940981
[8  10  14  23  26  27  38  40  43  44  46  47  48]	0.757608695652	0.7	0.172826086957	-0.204442295163
[5  11  26  30  43]	0.696739130435	0.5	0.158695652174	-0.302899898846
[2  17  20  28  36  42  56]	0.688043478261	0.7	0.111956521739	-0.288172044939
[1  2  11  17  23  31  35  40  42  44  50]	0.738043478261	0.5	0.166304347826	-0.327401052299
[10]	0.619565217391	0.5	0.0369565217391	-0.261021408263
[13  15  24  26  33  36  41  49  54]	0.696739130435	0.5	0.107608695652	-0.206325008902
[8  10  14  23  26  27  38  40  43  44  46  47  48]	0.776086956522	0.5	0.170652173913	-0.184294807976
[19  28  36]	0.642391304348	0.7	0.128260869565	-0.408213730964
[2  17  20  28  36  42  56]	0.705434782609	0.5	0.129347826087	-0.280166676497
[19  28  36]	0.632608695652	0.5	0.120652173913	-0.413946175573
[1  30  39  45  56]	0.657608695652	0.7	0.0760869565217	-0.208015388582
[7  8  10  15  30  33  35  39  44  51  55]	0.747826086957	0.7	0.179347826087	-0.345365390398
[41]	0.59347826087	0.7	0.0	-0.207580853453
[10  18  26  29  33  34  35  41  44  50  53  54  56]	0.785869565217	0.7	0.185869565217	-0.240029622112
[9  14  16  37  42  47  49  54  57]	0.714130434783	0.7	0.15	-0.355696966978
[2  8  14  38  46  48  49]	0.688043478261	0.7	0.0728260869565	-0.205395461352
[1  30  39  45  56]	0.66847826087	0.5	0.0891304347826	-0.21037453137
[7  8  10  15  30  33  35  39  44  51  55]	0.744565217391	0.5	0.154347826087	-0.33320118985
[41]	0.621739130435	0.5	0.0	-0.192218162035
[8  20  40]	0.64347826087	0.7	0.05	-0.275088751806
[10  18  26  29  33  34  35  41  44  50  53  54  56]	0.751086956522	0.5	0.178260869565	-0.259576899796
[9  14  16  37  42  47  49  54  57]	0.714130434783	0.5	0.15	-0.369379087597
[2  8  14  38  46  48  49]	0.636956521739	0.5	0.0597826086957	-0.220203487985
[8  20  40]	0.630434782609	0.5	0.0663043478261	-0.290386108561
[6  13  29  33  48]	0.657608695652	0.7	0.103260869565	-0.275551703715
[3  18  21  22  31  32  36  38  42  53  56]	0.780434782609	0.7	0.225	-0.571489302414
[38]	0.592391304348	0.7	0.0	-0.216807136752
[1  5  8  15  16  25  27  41  43  47  48  49  54]	0.771739130435	0.7	0.197826086957	-0.296685713418
[1  3  8  15  19  31  43  48  49]	0.720652173913	0.7	0.173913043478	-0.535139728721
[6  13  29  33  48]	0.68152173913	0.5	0.1	-0.269515463221
[8  18  20  21  28  42  57]	0.761956521739	0.7	0.188043478261	-0.548865843094
[3  18  21  22  31  32  36  38  42  53  56]	0.810869565217	0.5	0.247826086957	-0.594703834736
[38]	0.577173913043	0.5	0.0	-0.22502727741
[1  5  8  15  16  25  27  41  43  47  48  49  54]	0.760869565217	0.5	0.20652173913	-0.327456876336
[1  33  45]	0.641304347826	0.7	0.0413043478261	-0.178644900879
[1  3  8  15  19  31  43  48  49]	0.692391304348	0.5	0.16847826087	-0.546029546603
[8  18  20  21  28  42  57]	0.764130434783	0.5	0.220652173913	-0.575402833465
[1  33  45]	0.605434782609	0.5	0.0423913043478	-0.205593489349
[1  19  33  35  40]	0.651086956522	0.7	0.136956521739	-0.427567097544
[13  15  18  20  30  31  32  39  41  43  56]	0.710869565217	0.7	0.134782608696	-0.305543193687
[46]	0.603260869565	0.7	0.0	-0.182774433925
[2  6  7  15  28  32  35  44  48  51  55  56  57]	0.769565217391	0.7	0.176086956522	-0.42783380372
[1  13  15  17  25  36  43  56  57]	0.74347826087	0.7	0.171739130435	-0.370076613975
[1  19  33  35  40]	0.65652173913	0.5	0.119565217391	-0.418564064799
[16  22  24  29  41  49  54]	0.711956521739	0.7	0.132608695652	-0.313735854759
[13  15  18  20  30  31  32  39  41  43  56]	0.714130434783	0.5	0.111956521739	-0.290705475095
[46]	0.620652173913	0.5	0.0	-0.176301441464
[2  6  7  15  28  32  35  44  48  51  55  56  57]	0.770652173913	0.5	0.204347826087	-0.418618548449
[1  13  15  17  25  36  43  56  57]	0.744565217391	0.5	0.153260869565	-0.343289677229
[23  42  47]	0.720652173913	0.7	0.105434782609	-0.279215404499
[16  22  24  29  41  49  54]	0.752173913043	0.5	0.154347826087	-0.312292899218
[23  42  47]	0.707608695652	0.5	0.108695652174	-0.284028959242
[14  24  38  47  54]	0.623913043478	0.7	0.0467391304348	-0.274497650902
[50]	0.607608695652	0.7	0.0	-0.170962018546
[7  13  15  21  22  23  33  40  46  47  49]	0.811956521739	0.7	0.241304347826	-0.538558977408
[2  3  4  5  6  7  8  20  25  27  31  49  54]	0.770652173913	0.7	0.204347826087	-0.446726164533
[14  24  38  47  54]	0.647826086957	0.5	0.0532608695652	-0.265535603867
[2  13  17  23  29  37  49  52  53]	0.76847826087	0.7	0.178260869565	-0.391234470081
[50]	0.615217391304	0.5	0.0	-0.138405356067
[14  26  30  35  36  53  55]	0.690217391304	0.7	0.110869565217	-0.252178177368
[7  13  15  21  22  23  33  40  46  47  49]	0.795652173913	0.5	0.21847826087	-0.551114684347
[16  28  57]	0.683695652174	0.7	0.158695652174	-0.388849340192
[2  3  4  5  6  7  8  20  25  27  31  49  54]	0.75	0.5	0.213043478261	-0.459219565198
[2  13  17  23  29  37  49  52  53]	0.769565217391	0.5	0.175	-0.385743904145
[14  26  30  35  36  53  55]	0.703260869565	0.5	0.121739130435	-0.258427954775
[16  28  57]	0.686956521739	0.5	0.126086956522	-0.393172393385
